cod_municipio,nome_municipio,sigla_uf,ano,soja_ha
3556701,Vinhedo,SP,2010,10.713408001708984
3536505,Paulínia,SP,2010,296.6935516415585
3512803,Cosmópolis,SP,2010,294.6606850140261
3531803,Monte Mor,SP,2010,788.2104131799318
3509502,Campinas,SP,2010,1029.9796470652143
3523404,Itatiba,SP,2010,339.064029230981
3532009,Morungaba,SP,2010,308.20085829798074
3525904,Jundiaí,SP,2010,41.67930277762619
3527306,Louveira,SP,2010,14.66740855102539
3509601,Campo Limpo Paulista,SP,2010,5.188426928710937
3525201,Jarinu,SP,2010,283.3794168047258
3508405,Cabreúva,SP,2010,99.84042833862304
3524006,Itupeva,SP,2010,197.33135321047317
3556503,Várzea Paulista,SP,2010,0.0
3545159,Saltinho,SP,2010,8.502783782958984
3538709,Piracicaba,SP,2010,394.91739746117685
3544004,Rio das Pedras,SP,2010,276.3180457458496
3511706,Charqueada,SP,2010,4.881363659667969
3542107,Rafard,SP,2010,1.3192186828613282
3500600,Águas de São Pedro,SP,2010,0.0
3530904,Mombuca,SP,2010,16.66443048095703
3550407,São Pedro,SP,2010,109.68413365478516
3547007,Santa Maria da Serra,SP,2010,168.92259440917968
3510401,Capivari,SP,2010,11.008271693378523
3526407,Laranjal Paulista,SP,2010,952.50091294582
3504107,Atibaia,SP,2010,300.1142590837785
3507100,Bom Jesus dos Perdões,SP,2010,16.7218295955643
3507605,Bragança Paulista,SP,2010,1123.5747598049268
3538204,Pinhalzinho,SP,2010,143.25545700286267
3532405,Nazaré Paulista,SP,2010,4.525070655780867
3525508,Joanópolis,SP,2010,28.460744958496093
3536802,Pedra Bela,SP,2010,310.4767324195533
3538600,Piracaia,SP,2010,38.16095228881836
3554953,Tuiuti,SP,2010,330.1167974354224
3556354,Vargem,SP,2010,158.83376813419116
3552106,Socorro,SP,2010,629.0997628249943
3521408,Iracemápolis,SP,2010,18.954758623046875
3526902,Limeira,SP,2010,489.30452560472673
3512407,Cordeirópolis,SP,2010,114.24990231804342
3515152,Engenheiro Coelho,SP,2010,461.11230113611555
3530805,Mogi Mirim,SP,2010,4605.270110094999
3557303,Estiva Gerbi,SP,2010,123.68680318323472
3530706,Mogi Guaçu,SP,2010,3019.656588451765
3522604,Itapira,SP,2010,598.4650492985025
3500303,Aguaí,SP,2010,1984.9528903041228
3500402,Águas da Prata,SP,2010,29.99969343261719
3549102,São João da Boa Vista,SP,2010,752.6095136538038
3556404,Vargem Grande do Sul,SP,2010,1363.2792985094015
3515186,Espírito Santo do Pinhal,SP,2010,155.02025701545267
3548104,Santo Antônio do Jardim,SP,2010,18.588395404052733
3503307,Araras,SP,2010,1133.5876727311916
3526704,Leme,SP,2010,1225.6274062994983
3546207,Santa Cruz da Conceição,SP,2010,130.69035684335745
3512209,Conchal,SP,2010,1027.5097963560336
3543907,Rio Claro,SP,2010,117.5898881591797
3521101,Ipeúna,SP,2010,1.6559773376464844
3546702,Santa Gertrudes,SP,2010,36.22782968788296
3512704,Corumbataí,SP,2010,78.32175376122568
3501905,Amparo,SP,2010,131.38823340983075
3527009,Lindóia,SP,2010,8.24654816978305
3531209,Monte Alegre do Sul,SP,2010,13.95890387970569
3500501,Águas de Lindóia,SP,2010,9.804472458687576
3551603,Serra Negra,SP,2010,101.47577703201594
3535606,Paraibuna,SP,2010,14.05290405883789
3520202,Igaratá,SP,2010,12.274945971679687
3524402,Jacareí,SP,2010,11.187894366455078
3508504,Caçapava,SP,2010,87.41729530029296
3549904,São José dos Campos,SP,2010,145.1353584716797
3546009,Santa Branca,SP,2010,12.408763219401042
3531704,Monteiro Lobato,SP,2010,6.515795568847656
3524907,Jambeiro,SP,2010,4.360027270507812
3548203,Santo Antônio do Pinhal,SP,2010,9.824785443115234
3550001,São Luiz do Paraitinga,SP,2010,6.833868292236328
3548609,São Bento do Sapucaí,SP,2010,8.680223272705078
3509700,Campos do Jordão,SP,2010,0.0
3526308,Lagoinha,SP,2010,7.913073004150391
3532306,Natividade da Serra,SP,2010,8.141039459228516
3538006,Pindamonhangaba,SP,2010,97.43883319996553
3554805,Tremembé,SP,2010,164.97293533301254
3554102,Taubaté,SP,2010,208.39978933608114
3542305,Redenção da Serra,SP,2010,0.8229697814941406
3550704,São Sebastião,SP,2010,0.0
3520400,Ilhabela,SP,2010,0.0
3510500,Caraguatatuba,SP,2010,1.0664831176757812
3502507,Aparecida,SP,2010,0.0
3540754,Potim,SP,2010,7.533219870102826
3544301,Roseira,SP,2010,0.49523038330078123
3518404,Guaratinguetá,SP,2010,30.38965705434762
3538501,Piquete,SP,2010,5.128208361816406
3555406,Ubatuba,SP,2011,0.0
3527207,Lorena,SP,2011,43.617073011331
3509957,Canas,SP,2011,10.741481018066406
3513603,Cunha,SP,2011,52.60572731323242
3503158,Arapeí,SP,2011,0.0
3504909,Bananal,SP,2011,0.6610013671875
3541901,Queluz,SP,2011,15.473944421386719
3513405,Cruzeiro,SP,2011,17.87077096557617
3508603,Cachoeira Paulista,SP,2011,16.530837829589842
3526605,Lavrinhas,SP,2011,1.5714713500976563
3503505,Areias,SP,2011,17.862586267089842
3549607,São José do Barreiro,SP,2011,0.0
3552007,Silveiras,SP,2011,17.27017092895508
3539400,Piratininga,SP,2011,7.618596173095703
3506003,Bauru,SP,2011,26.550247493728936
3504305,Avaí,SP,2011,13.019578851318359
3527504,Lucianópolis,SP,2011,246.05109766845703
3555505,Ubirajara,SP,2011,150.78540857543945
3500709,Agudos,SP,2011,125.04485498506433
3541109,Presidente Alves,SP,2011,41.18996700159409
3519105,Iacanga,SP,2011,74.29731232299805
3504701,Balbinos,SP,2011,0.0
3503406,Arealva,SP,2011,865.0577705094639
3542503,Reginópolis,SP,2011,298.3657257905848
3508306,Cabrália Paulista,SP,2011,106.67413103027344
3514502,Duartina,SP,2011,6.789005853271484
3536570,Paulistânia,SP,2011,0.827109375
3536703,Pederneiras,SP,2011,424.49012359377394
3538907,Pirajuí,SP,2011,452.19200736294613
3525300,Jaú,SP,2011,756.2913921333821
3522000,Itaju,SP,2011,606.0522607971192
3522901,Itapuí,SP,2011,118.38261825561523
3514106,Dois Córregos,SP,2011,46.028847564697266
3506805,Bocaina,SP,2011,139.00471507470223
3507308,Boracéia,SP,2011,141.84554966059667
3505203,Bariri,SP,2011,906.6811572533462
3507902,Brotas,SP,2011,161.85417574458103
3541604,Promissão,SP,2011,339.7977208129883
3508801,Cafelândia,SP,2011,52.262882049560545
3540101,Pongaí,SP,2011,10.649792706298829
3517208,Guaiçara,SP,2011,60.370470846785
3555901,Uru,SP,2011,74.53869730224609
3527108,Lins,SP,2011,399.75964617867265
3518107,Guarantã,SP,2011,0.0
3544608,Sabino,SP,2011,31.87894375567268
3529005,Marília,SP,2011,439.89668826293945
3534104,Oriente,SP,2011,2.6538737731933595
3556602,Vera Cruz,SP,2011,0.0
3542008,Quintana,SP,2011,208.91814899291992
3540002,Pompéia,SP,2011,28.91520328979492
3516705,Garça,SP,2011,89.12660102584539
3509809,Campos Novos Paulista,SP,2011,15082.70766747556
3525805,Júlio Mesquita,SP,2011,0.0
3534500,Oscar Bressane,SP,2011,4.981420122213924
3517307,Guaimbê,SP,2011,3.4060267395019532
3514700,Echaporã,SP,2011,2877.6491959745285
3527801,Lupércio,SP,2011,304.06795746988934
3533700,Ocauçu,SP,2011,1020.5560629929008
3517000,Getulina,SP,2011,5.237420593261719
3516606,Gália,SP,2011,304.4708333491546
3501400,Álvaro de Carvalho,SP,2011,0.0
3501509,Alvinlândia,SP,2011,401.11901978759767
3515657,Fernão,SP,2011,10.271942572021484
3516101,Florínea,SP,2011,4392.250839742935
3528809,Maracaí,SP,2011,17375.428228891404
3510005,Cândido Mota,SP,2011,22895.287463274948
3507209,Borá,SP,2011,16.8290044921875
3535507,Paraguaçu Paulista,SP,2011,3274.833442402272
3527900,Lutécia,SP,2011,2251.5446667570704
3504008,Assis,SP,2011,6168.725486632774
3535309,Palmital,SP,2011,19744.990136330613
3539707,Platina,SP,2011,9906.3275390687
3513306,Cruzália,SP,2011,6932.663545573086
3537156,Pedrinhas Paulista,SP,2011,4613.655598975208
3553955,Tarumã,SP,2011,1955.9496662325032
3546405,Santa Cruz do Rio Pardo,SP,2011,15526.908708878413
3543204,Ribeirão do Sul,SP,2011,10617.591749457431
3550506,São Pedro do Turvo,SP,2011,8908.060910366208
3519204,Iacri,SP,2011,97.18246150986614
3519006,Herculândia,SP,2011,227.19208729109224
3543808,Rinópolis,SP,2011,462.53896648774986
3536000,Parapuã,SP,2011,27.579566792973537
3555000,Tupã,SP,2011,476.28444396189974
3505807,Bastos,SP,2011,1.9109013244628905
3541802,Queiroz,SP,2011,4.324033587646484
3503356,Arco-Íris,SP,2011,5.904121691894531
3547700,Santo Anastácio,SP,2011,1071.4740168850049
3529203,Martinópolis,SP,2011,1120.614403308225
3525607,João Ramalho,SP,2011,411.17676575934917
3554300,Teodoro Sampaio,SP,2011,382.98002361450193
3543238,Ribeirão dos Índios,SP,2011,3.077058056640625
3519907,Iepê,SP,2011,9155.744311910545
3545506,Sandovalina,SP,2011,1306.2847592238243
3544251,Rosana,SP,2011,1899.5555114440917
3515350,Euclides da Cunha Paulista,SP,2011,170.357114251709
3541703,Quatá,SP,2011,160.0436562421492
3532157,Nantes,SP,2011,4184.892188770633
3542206,Rancharia,SP,2011,5208.602310567723
3530201,Mirante do Paranapanema,SP,2011,1126.0557955134373
3500808,Alfredo Marcondes,SP,2011,1.16325048828125
3501301,Álvares Machado,SP,2011,8.544699737548829
3539202,Pirapozinho,SP,2011,409.91017861847524
3541406,Presidente Prudente,SP,2011,1.2449049377441406
3502408,Anhumas,SP,2011,161.41987804460112
3520608,Indiana,SP,2011,0.0
3542404,Regente Feijó,SP,2011,334.0688893125287
3541208,Presidente Bernardes,SP,2011,1061.176760281456
3515301,Estrela do Norte,SP,2011,49.870970690702556
3548302,Santo Expedito,SP,2011,0.0
3552908,Taciba,SP,2011,2700.067540307617
3532207,Narandiba,SP,2011,1260.22755546875
3508900,Caiabu,SP,2011,2.4913296936035154
3515129,Emilianópolis,SP,2011,2.4114488098144533
3553906,Tarabai,SP,2011,34.223259310709636
3545100,Salmourão,SP,2011,2.499105255126953
3534609,Osvaldo Cruz,SP,2011,0.4991227844238281
3527405,Lucélia,SP,2011,0.0
3544707,Sagres,SP,2011,0.0
3540853,Pracinha,SP,2011,0.0
3520806,Inúbia Paulista,SP,2011,0.0
3516002,Flórida Paulista,SP,2011,1.5827392883300782
3500105,Adamantina,SP,2011,1.4148647094726563
3528908,Mariápolis,SP,2011,6.737122698974609
3534906,Pacaembu,SP,2011,44.61206356811523
3514403,Dracena,SP,2011,14.24248427734375
3531605,Monte Castelo,SP,2011,70.58506633911132
3521606,Irapuru,SP,2011,63.62296289672852
3536406,Paulicéia,SP,2011,43.164516424560546
3549300,São João do Pau d'Alho,SP,2011,16.86452639160156
3533106,Nova Guataporanga,SP,2011,0.0
3535408,Panorama,SP,2011,50.931282244873046
3526001,Junqueirópolis,SP,2011,4.505370379638672
3515806,Flora Rica,SP,2011,0.0
3534807,Ouro Verde,SP,2011,48.063998303222654
3555109,Tupi Paulista,SP,2011,15.926653900146484
3547106,Santa Mercedes,SP,2011,38.12113731689453
3528700,Marabá Paulista,SP,2011,37.17333789816463
3541307,Presidente Epitácio,SP,2011,129.92747771606446
3509106,Caiuá,SP,2011,121.29812504748774
3538303,Piquerobi,SP,2011,142.2112116088867
3541505,Presidente Venceslau,SP,2011,160.32366175352809
3502804,Araçatuba,SP,2011,2957.550980245385
3532868,Nova Castilho,SP,2011,49.73758846435547
3533304,Nova Luzitânia,SP,2011,14.496161998530367
3556305,Valparaíso,SP,2011,193.75857496208639
3506201,Bento de Abreu,SP,2011,879.6449596698835
3544400,Rubiácea,SP,2011,149.7533905710258
3548054,Santo Antônio do Aracanguá,SP,2011,1295.7001036909514
3516804,Gastão Vidigal,SP,2011,275.3307638854981
3504206,Auriflama,SP,2011,232.52060622558594
3528304,Magda,SP,2011,18.614531927490233
3518909,Guzolândia,SP,2011,337.29562312011717
3531001,Monções,SP,2011,0.5858594787597656
3518206,Guararapes,SP,2011,1409.525524971493
3516903,General Salgado,SP,2011,160.17893121337892
3512506,Coroados,SP,2011,2541.4319327394733
3506508,Birigui,SP,2011,6708.478661207131
3507704,Braúna,SP,2011,77.88969950310202
3507753,Brejo Alegre,SP,2011,709.7340105127194
3537701,Piacatu,SP,2011,118.36860157470703
3504404,Avanhandava,SP,2011,122.5072093322754
3527256,Lourdes,SP,2011,443.9092932382861
3501103,Alto Alegre,SP,2011,0.0
3516507,Gabriel Monteiro,SP,2011,46.7648891058948
3511904,Clementina,SP,2011,11.748336303710937
3557154,Zacarias,SP,2011,292.39349152614216
3537305,Penápolis,SP,2011,26.36452296142578
3517109,Glicério,SP,2011,1056.5071439081648
3548401,Santópolis do Aguapeí,SP,2011,42.86032846679687
3555208,Turiúba,SP,2011,104.35382144088445
3527702,Luiziânia,SP,2011,6.991003491210938
3508108,Buritama,SP,2011,1425.97541644031
3505104,Barbosa,SP,2011,1.3349404418945312
3506409,Bilac,SP,2011,517.8094870349839
3532108,Murutinga do Sul,SP,2011,0.0
3523008,Itapura,SP,2011,1044.142270615019
3537404,Pereira Barreto,SP,2011,1543.160948165044
3530102,Mirandópolis,SP,2011,124.64371516311944
3533205,Nova Independência,SP,2011,43.35247781020221
3511003,Castilho,SP,2011,440.83629380035995
3517802,Guaraçaí,SP,2011,0.83473291015625
3526506,Lavínia,SP,2011,0.0
3502101,Andradina,SP,2011,1153.5787304857681
3552304,Sud Mennucci,SP,2011,937.9352267395019
3520442,Ilha Solteira,SP,2011,293.38161659268246
3540804,Potirendaba,SP,2011,245.7788522277832
3500907,Altair,SP,2011,111.46679448515052
3533007,Nova Granada,SP,2011,772.1488332497032
3525706,José Bonifácio,SP,2011,1718.6647415907196
3519808,Icém,SP,2011,151.79986047090418
3556008,Urupês,SP,2011,49.75164028320312
3531407,Monte Aprazível,SP,2011,81.8209789073271
3532702,Nipoã,SP,2011,39.12864191073548
3555356,Ubarana,SP,2011,406.6420639170209
3534203,Orindiúva,SP,2011,1012.2435086425781
3539905,Poloni,SP,2011,0.4186057556152344
3544806,Sales,SP,2011,123.90864013671874
3539608,Planalto,SP,2011,123.84376263688631
3533502,Novo Horizonte,SP,2011,276.25198536678545
3534005,Onda Verde,SP,2011,449.47982499865964
3519402,Ibirá,SP,2011,116.04059403801413
3500204,Adolfo,SP,2011,375.3260973161525
3528106,Macaubal,SP,2011,8.203250213623047
3536604,Paulo de Faria,SP,2011,1724.010626135254
3553401,Tanabi,SP,2011,134.63876658935547
3529500,Mendonça,SP,2011,185.01108160666072
3521507,Irapuã,SP,2011,280.1474060743623
3555703,União Paulista,SP,2011,12.633274578857423
3535002,Palestina,SP,2011,524.338958542672
3532801,Nova Aliança,SP,2011,109.15661253051758
3530300,Mirassol,SP,2011,83.84859474848727
3517505,Guapiaçu,SP,2011,331.0823177903359
3511300,Cedral,SP,2011,90.50207723723766
3555604,Uchoa,SP,2011,142.439722218233
3549805,São José do Rio Preto,SP,2011,39.7701711303711
3521150,Ipiguá,SP,2011,98.04749912719727
3504800,Bálsamo,SP,2011,84.27151732177734
3532504,Neves Paulista,SP,2011,43.507549731445316
3530409,Mirassolândia,SP,2011,14.91788251953125
3504602,Bady Bassitt,SP,2011,215.52670413208008
3524501,Jaci,SP,2011,19.505464004097732
3535101,Palmares Paulista,SP,2011,13.033684295654297
3535705,Paraíso,SP,2011,30.683253662109376
3556909,Vista Alegre do Alto,SP,2011,33.809442028210206
3503703,Ariranha,SP,2011,0.500876220703125
3521903,Itajobi,SP,2011,207.85530606263404
3539004,Pirangi,SP,2011,56.40242881469727
3545605,Santa Adélia,SP,2011,72.80806055297852
3552601,Tabapuã,SP,2011,183.87597319335939
3515608,Fernando Prestes,SP,2011,23.525563818359377
3538105,Pindorama,SP,2011,36.14723168334961
3528858,Marapoama,SP,2011,7.5949004455566405
3511201,Catiguá,SP,2011,7.9389645263671875
3514957,Embaúba,SP,2011,13.4653478515625
3511102,Catanduva,SP,2011,19.296753674316406
3514924,Elisiário,SP,2011,0.5846583862304687
3533254,Novais,SP,2011,27.425188653564454
3540309,Pontes Gestal,SP,2011,267.80521818127204
3532603,Nhandeara,SP,2011,20.77268381347656
3536257,Parisi,SP,2011,74.325734169132
3544202,Riolândia,SP,2011,1625.7681715698243
3557105,Votuporanga,SP,2011,96.35619687401865
3510708,Cardoso,SP,2011,819.4284248046876
3501806,Américo de Campos,SP,2011,295.42726439208985
3515905,Floreal,SP,2011,8.292963659667969
3512902,Cosmorama,SP,2011,146.02753353271484
3556107,Valentim Gentil,SP,2011,22.491754754638674
3551306,Sebastianópolis do Sul,SP,2011,0.7539534851074219
3501202,Álvares Florence,SP,2011,442.64448983154296
3535903,Paranapuã,SP,2011,185.8050930238013
3555802,Urânia,SP,2011,43.197762683105466
3502606,Aparecida d'Oeste,SP,2011,2.474043208654067
3503950,Aspásia,SP,2011,0.6721625061035156
3545704,Santa Albertina,SP,2011,10.263504150390625
3514205,Dolcinópolis,SP,2011,104.20924040314318
3552551,Suzanápolis,SP,2011,232.91713377920115
3556958,Vitória Brasil,SP,2011,170.31558714812635
3529104,Marinópolis,SP,2011,0.6710652770996094
3549003,São Francisco,SP,2011,0.0
3555307,Turmalina,SP,2011,46.07084916992188
3529658,Mesópolis,SP,2011,213.31595282736384
3540408,Populina,SP,2011,230.0088582749311
3535200,Palmeira d'Oeste,SP,2011,102.5891266784668
3524808,Jales,SP,2011,30.027891415130014
3540259,Pontalinda,SP,2011,40.26806995849609
3547650,Santa Salete,SP,2011,9.520694968548943
3513850,Dirce Reis,SP,2011,7.131029260253906
3534757,Ouroeste,SP,2011,1501.4806265173818
3549201,São João das Duas Pontes,SP,2011,1.0071380554199219
3518008,Guarani d'Oeste,SP,2011,19.50964021845799
3530003,Mira Estrela,SP,2011,22.973975109863282
3549250,São João de Iracema,SP,2011,17.61167020263672
3515509,Fernandópolis,SP,2011,89.5532254699707
3515202,Estrela d'Oeste,SP,2011,230.9451081665039
3529609,Meridiano,SP,2011,5.624440887451172
3520707,Indiaporã,SP,2011,658.3036925995711
3536901,Pedranópolis,SP,2011,242.9956278503418
3528205,Macedônia,SP,2011,100.05370436868107
3532843,Nova Canaã Paulista,SP,2011,17.54025399169922
3547403,Santa Rita d'Oeste,SP,2011,4.204181060791016
3546108,Santa Clara d'Oeste,SP,2011,110.35915070800782
3544509,Rubinéia,SP,2011,36.284768103027346
3547205,Santana da Ponte Pensa,SP,2011,18.699097708596625
3554904,Três Fronteiras,SP,2011,0.08395388793945313
3546603,Santa Fé do Sul,SP,2011,9.156106530761718
3551702,Sertãozinho,SP,2011,171.34056652832032
3505609,Barrinha,SP,2011,18.951638580322264
3539509,Pitangueiras,SP,2011,525.0692875250363
3546504,Santa Ernestina,SP,2011,106.13804050618492
3518859,Guatapará,SP,2011,454.3059324829102
3524303,Jaboticabal,SP,2011,1711.345301630117
3531308,Monte Alto,SP,2011,435.16470053667854
3540903,Pradópolis,SP,2011,84.23316130981445
3501004,Altinópolis,SP,2011,1843.9853354048428
3550902,São Simão,SP,2011,220.2609527479224
3510906,Cássia dos Coqueiros,SP,2011,6.5925440612792965
3547601,Santa Rosa de Viterbo,SP,2011,78.53019031372071
3518602,Guariba,SP,2011,523.2009452641028
3527603,Luís Antônio,SP,2011,254.0477737182617
3547908,Santo Antônio da Alegria,SP,2011,42.20546304321289
3514601,Dumont,SP,2011,83.55006704711914
3505906,Batatais,SP,2011,2093.397111909347
3509403,Cajuru,SP,2011,39.6062168888107
3540200,Pontal,SP,2011,299.1754962120146
3525102,Jardinópolis,SP,2011,387.093034718592
3551405,Serra Azul,SP,2011,213.07673248291016
3543402,Ribeirão Preto,SP,2011,993.0789933288575
3513108,Cravinhos,SP,2011,160.58729075154622
3546256,Santa Cruz da Esperança,SP,2011,180.12743940774357
3507803,Brodowski,SP,2011,210.8417240878236
3551504,Serrana,SP,2011,38.902958264160155
3505500,Barretos,SP,2011,5434.750622734589
3553104,Taiaçu,SP,2011,96.5593166726984
3517406,Guaíra,SP,2011,29687.993084750764
3506102,Bebedouro,SP,2011,699.5248857310814
3553203,Taiúva,SP,2011,156.76792619233973
3551900,Severínia,SP,2011,57.67378405761719
3509304,Cajobi,SP,2011,16.176225172885072
3533908,Olímpia,SP,2011,244.34850766264074
3556800,Viradouro,SP,2011,448.05321754138424
3512100,Colômbia,SP,2011,2858.2550932165527
3524204,Jaborandi,SP,2011,1910.071179302045
3553658,Taquaral,SP,2011,52.14136951904297
3517901,Guaraci,SP,2011,1282.0676889181939
3512001,Colina,SP,2011,1200.87761453867
3531506,Monte Azul Paulista,SP,2011,52.536644921875
3554409,Terra Roxa,SP,2011,509.2113201898313
3549508,São José da Bela Vista,SP,2011,919.9818730266975
3525409,Jeriquara,SP,2011,983.5828924127796
3537008,Pedregulho,SP,2011,444.36367308208395
3543600,Rifaina,SP,2011,29.022081854248047
3516200,Franca,SP,2011,1091.4713048305855
3543105,Ribeirão Corrente,SP,2011,374.6339636173742
3542701,Restinga,SP,2011,331.11361198821425
3523701,Itirapuã,SP,2011,66.86171498413086
3513207,Cristais Paulista,SP,2011,1446.652513876618
3536307,Patrocínio Paulista,SP,2011,245.98078764038087
3534302,Orlândia,SP,2011,1064.8975123549994
3521309,Ipuã,SP,2011,4296.187537662785
3531902,Morro Agudo,SP,2011,5537.593170648098
3544905,Sales Oliveira,SP,2011,939.5346983280916
3533601,Nuporanga,SP,2011,2205.9803048373115
3549409,São Joaquim da Barra,SP,2011,1385.2057080411785
3508207,Buritizal,SP,2011,928.7825523222322
3503000,Aramina,SP,2011,1028.5654538860006
3520103,Igarapava,SP,2011,614.6085446777344
3524105,Ituverava,SP,2011,4267.21999055092
3529708,Miguelópolis,SP,2011,9523.883923369522
3517703,Guará,SP,2011,1612.4123887482288
3516853,Gavião Peixoto,SP,2011,1645.0910546517885
3543709,Rincão,SP,2011,224.6027877890673
3501707,Américo Brasiliense,SP,2011,50.04718084436753
3546900,Santa Lúcia,SP,2011,229.30801823598827
3503208,Araraquara,SP,2011,1627.9733833272057
3552700,Tabatinga,SP,2011,295.0606995935059
3532058,Motuca,SP,2011,560.7883051180013
3507407,Borborema,SP,2011,920.9000640895231
3532900,Nova Europa,SP,2011,448.23892181173886
3529302,Matão,SP,2011,962.7548986908316
3553708,Taquaritinga,SP,2011,559.3796666316971
3506706,Boa Esperança do Sul,SP,2011,298.68560348510744
3522703,Itápolis,SP,2011,790.3807556763413
3519600,Ibitinga,SP,2011,956.6868092590332
3514007,Dobrada,SP,2011,36.79591603285846
3554755,Trabiju,SP,2011,0.0
3510104,Cândido Rodrigues,SP,2011,5.219309413129022
3519303,Ibaté,SP,2011,154.44689293349322
3548906,São Carlos,SP,2011,428.366036077833
3542909,Ribeirão Bonito,SP,2011,30.222768731689452
3547502,Santa Rita do Passa Quatro,SP,2011,92.87345644550398
3513702,Descalvado,SP,2011,458.27738429998664
3539301,Pirassununga,SP,2011,2822.1665782624127
3540705,Porto Ferreira,SP,2011,783.2476566046741
3514304,Dourado,SP,2011,42.487475390625
3510807,Casa Branca,SP,2011,10200.0152046397
3553302,Tambaú,SP,2011,801.303841775812
3546306,Santa Cruz das Palmeiras,SP,2011,1235.198375480215
3502002,Analândia,SP,2011,41.86756707490809
3513900,Divinolândia,SP,2011,140.38441212098365
3508702,Caconde,SP,2011,29.986222680664063
3550803,São Sebastião da Grama,SP,2011,109.83283820640415
3553609,Tapiratiba,SP,2011,63.44159952392578
3523800,Itobi,SP,2011,996.1332591895728
3549706,São José do Rio Pardo,SP,2011,955.6548709771369
3530508,Mococa,SP,2011,1874.448541509603
3526209,Juquitiba,SP,2011,0.0
3518305,Guararema,SP,2011,2.551789081624349
3513009,Cotia,SP,2011,3.691636700439453
3543303,Ribeirão Pires,SP,2011,0.0
3550308,São Paulo,SP,2011,1.4773055786132812
3515707,Ferraz de Vasconcelos,SP,2011,0.0
3503901,Arujá,SP,2011,0.0
3505708,Barueri,SP,2011,0.0
3509205,Cajamar,SP,2011,0.0
3547809,Santo André,SP,2011,0.0
3548708,São Bernardo do Campo,SP,2011,0.0
3518800,Guarulhos,SP,2011,0.0
3548807,São Caetano do Sul,SP,2011,0.0
3534401,Osasco,SP,2011,0.16434633178710936
3528502,Mairiporã,SP,2011,0.7403287902832031
3523107,Itaquaquecetuba,SP,2011,0.0
3552502,Suzano,SP,2011,14.448488153076172
3544103,Rio Grande da Serra,SP,2011,0.0
3509007,Caieiras,SP,2011,0.0
3530607,Mogi das Cruzes,SP,2011,119.07776783447265
3513801,Diadema,SP,2011,0.0
3539806,Poá,SP,2011,0.0
3510609,Carapicuíba,SP,2011,0.0
3546801,Santa Isabel,SP,2011,5.432528173828125
3549953,São Lourenço da Serra,SP,2011,0.0
3547304,Santana de Parnaíba,SP,2011,0.08220225830078125
3522505,Itapevi,SP,2011,0.0
3539103,Pirapora do Bom Jesus,SP,2011,0.0
3506607,Biritiba Mirim,SP,2011,55.01516283569336
3552809,Taboão da Serra,SP,2011,0.0
3516309,Francisco Morato,SP,2011,0.08229253540039062
3515004,Embu das Artes,SP,2011,0.6566110595703125
3522208,Itapecerica da Serra,SP,2011,4.920827618408203
3529401,Mauá,SP,2011,0.0
3556453,Vargem Grande Paulista,SP,2011,0.984985546875
3515103,Embu-Guaçu,SP,2011,0.0
3516408,Franco da Rocha,SP,2011,26.16374732055664
3545001,Salesópolis,SP,2011,0.7393580749511719
3525003,Jandira,SP,2011,0.0
3523305,Itariri,SP,2011,0.0
3537206,Pedro de Toledo,SP,2011,0.0
3506359,Bertioga,SP,2011,0.0
3537602,Peruíbe,SP,2011,0.0
3518701,Guarujá,SP,2011,0.0
3548500,Santos,SP,2011,0.0
3531100,Mongaguá,SP,2011,0.0
3513504,Cubatão,SP,2011,0.0
3522109,Itanhaém,SP,2011,0.0
3541000,Praia Grande,SP,2011,0.0
3551009,São Vicente,SP,2011,0.0
3523909,Itu,SP,2011,508.31187388238646
3501152,Alumínio,SP,2011,0.7345373277133119
3550605,São Roque,SP,2011,73.31145004578833
3557006,Votorantim,SP,2011,55.372918818191835
3552205,Sorocaba,SP,2011,341.7102637405455
3545209,Salto,SP,2011,83.26539329233206
3528403,Mairinque,SP,2011,169.62271918914197
3545308,Salto de Pirapora,SP,2011,396.34361437543083
3502903,Araçoiaba da Serra,SP,2011,392.1583873813764
3511508,Cerquilho,SP,2011,278.4687454516602
3554508,Tietê,SP,2011,441.46426639191276
3510302,Capela do Alto,SP,2011,854.5406641238943
3537800,Piedade,SP,2011,1155.5826771622003
3551108,Sarapuí,SP,2011,545.7701021702427
3540606,Porto Feliz,SP,2011,425.94357338285556
3521002,Iperó,SP,2011,369.7329816493375
3553500,Tapiraí,SP,2011,13.92502670288086
3507001,Boituva,SP,2011,154.76825376024433
3519709,Ibiúna,SP,2011,554.7616141507737
3502754,Araçariguama,SP,2011,0.0
3537909,Pilar do Sul,SP,2011,2914.329778058412
3525854,Jumirim,SP,2011,14.338783563232422
3532827,Nova Campina,SP,2011,426.1857740262618
3522802,Itaporanga,SP,2011,4026.7297907310576
3510203,Capão Bonito,SP,2011,19301.275700600152
3502705,Apiaí,SP,2011,472.4393116440478
3508009,Buri,SP,2011,19343.464578893803
3522653,Itapirapuã Paulista,SP,2011,15.7254263671875
3553856,Taquarivaí,SP,2011,9686.111305676965
3522406,Itapeva,SP,2011,43119.133328533164
3543006,Ribeirão Branco,SP,2011,1059.7492579106108
3522158,Itaoca,SP,2011,1.466477813720703
3521705,Itaberá,SP,2011,38812.371006690904
3505351,Barra do Chapéu,SP,2011,60.85155705492207
3543501,Riversul,SP,2011,659.8334472106455
