RGINT,Ano,Categoria,Area_ha,Fonte
Santarém,2008,Veg_Florestal_Secundaria,41509.2959219759,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,124264.68089193734,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,36959.26593344674,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,179054.74202465362,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,26279.71377156259,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,49113.135937022256,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,88599.96878880629,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,87165.07877874614,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,69764.31595288425,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,12165.06196698408,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,37616.85150010287,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,110712.64858602536,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,15829.260598769904,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,73410.56729267501,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,63296.87678567352,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,10611.125601744096,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,67965.4211347093,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,66161.11603108392,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,87117.570650663,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,50917.4109277416,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,156721.59560473892,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,42437.5262504123,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,201457.4291822316,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,38232.178621960746,TerraClass
Santarém,2010,Veg_Florestal_Secundaria,60930.19308662986,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,115489.6094344117,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,148039.85408064176,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,75657.06034610962,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,6545.200728220704,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,49030.34552070494,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,134222.98880381373,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,13082.923418110127,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,77030.1586729921,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,68442.90141038802,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,11462.12636384376,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,85132.02600326635,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,81755.8773929473,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,59641.76221387402,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,55911.37541462986,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,165701.21399530457,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,42381.53632046347,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,159030.09113169342,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,38949.80932324469,TerraClass
Santarém,2012,Veg_Florestal_Secundaria,98058.08125622048,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,77351.6641330604,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,69001.49581728164,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,73180.85600782758,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,11651.9380481988,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,38352.83099879563,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,110727.42398525176,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,11616.675835235328,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,72398.49259621017,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,51836.75794889856,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,7962.484725887472,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,77694.45941769336,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,81154.26168096931,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,70967.09568324975,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,67225.94853891681,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,174772.5261847377,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,43240.36643813147,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,185235.71711678192,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,42699.27766727779,TerraClass
Santarém,2014,Veg_Florestal_Secundaria,58162.08427490894,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,97575.63235104644,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,105283.58271988075,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,83584.3932730224,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,14117.321815580017,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,40471.40442740631,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,133194.89404133987,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,15266.249632324943,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,82500.47922040056,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,67505.90822629632,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,11429.594387693856,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,61135.47276705,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,72300.84647958375,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,84245.54220022564,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,65194.14043021968,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,209922.13695492072,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,56937.61321456507,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,209555.06063039065,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,49480.20222391699,TerraClass
Santarém,2016,Veg_Florestal_Secundaria,65790.13506640501,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,94017.91295498978,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,113392.2455292829,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,84457.12551564182,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,14305.728230986895,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,37308.45519179381,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,141608.63070175218,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,15390.696235319856,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,80963.59679761004,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,89975.6066374308,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,11440.19413061712,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,60739.69884307143,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,73425.67393386773,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,86294.00274595848,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,61918.73956584835,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,228700.5853070173,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,59140.934398385136,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,192198.37306132424,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,56083.97255436994,TerraClass
Santarém,2018,Veg_Florestal_Secundaria,53477.79087601843,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,86571.14185780632,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,103093.53128998546,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,83180.59927840397,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,14001.266675732688,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,35514.02712134693,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,122399.246589067,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,13349.984744072592,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,82380.0376339079,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,87192.10009309219,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,12547.064255270689,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,57818.2852267416,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,72350.98446812703,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,85832.61279973618,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,69232.29116674623,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,221241.26716565384,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,56329.23213636523,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,201942.84922746732,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,53599.246263680834,TerraClass
Santarém,2020,Veg_Florestal_Secundaria,61655.09103590285,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,111351.58422621236,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,137168.8440622062,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,94145.34073568184,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,15161.988714006817,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,34591.518245056606,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,127784.87960707815,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,14539.946414103792,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,97615.4114999147,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,107575.5964496004,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,13070.245884670656,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,79998.05657859998,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,90439.78704627874,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,85422.19396579072,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,81063.14002731648,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,228813.207575577,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,60987.22693065446,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,206517.0699171756,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,57832.88998616712,TerraClass
Santarém,2022,Veg_Florestal_Secundaria,62678.1870559754,TerraClass
Santarém,2008,Veg_Florestal_Primaria,1820812.115400208,TerraClass
Santarém,2008,Veg_Florestal_Primaria,1233045.037814916,TerraClass
Santarém,2008,Veg_Florestal_Primaria,10131585.382464793,TerraClass
Santarém,2008,Veg_Florestal_Primaria,78703.65331281447,TerraClass
Santarém,2008,Veg_Florestal_Primaria,302777.48094673303,TerraClass
Santarém,2008,Veg_Florestal_Primaria,3014833.8784387964,TerraClass
Santarém,2008,Veg_Florestal_Primaria,37882.48748184648,TerraClass
Santarém,2008,Veg_Florestal_Primaria,2048207.4367199976,TerraClass
Santarém,2008,Veg_Florestal_Primaria,882257.2358511352,TerraClass
Santarém,2008,Veg_Florestal_Primaria,1134909.1146966028,TerraClass
Santarém,2008,Veg_Florestal_Primaria,558037.9404653993,TerraClass
Santarém,2008,Veg_Florestal_Primaria,532431.6717243365,TerraClass
Santarém,2008,Veg_Florestal_Primaria,549070.5981028593,TerraClass
Santarém,2008,Veg_Florestal_Primaria,1536770.7239844198,TerraClass
Santarém,2008,Veg_Florestal_Primaria,5689156.556242448,TerraClass
Santarém,2008,Veg_Florestal_Primaria,4679913.466670522,TerraClass
Santarém,2008,Veg_Florestal_Primaria,1056288.271875376,TerraClass
Santarém,2008,Veg_Florestal_Primaria,1099617.5717626556,TerraClass
Santarém,2008,Veg_Florestal_Primaria,337099.11729029554,TerraClass
Santarém,2010,Veg_Florestal_Primaria,1816128.705313228,TerraClass
Santarém,2010,Veg_Florestal_Primaria,1230215.2276587356,TerraClass
Santarém,2010,Veg_Florestal_Primaria,10125926.17369548,TerraClass
Santarém,2010,Veg_Florestal_Primaria,77849.85205045382,TerraClass
Santarém,2010,Veg_Florestal_Primaria,301563.5494035004,TerraClass
Santarém,2010,Veg_Florestal_Primaria,2977364.188710472,TerraClass
Santarém,2010,Veg_Florestal_Primaria,36709.2284370277,TerraClass
Santarém,2010,Veg_Florestal_Primaria,2040921.73955718,TerraClass
Santarém,2010,Veg_Florestal_Primaria,871725.3874933381,TerraClass
Santarém,2010,Veg_Florestal_Primaria,1134111.4137781796,TerraClass
Santarém,2010,Veg_Florestal_Primaria,547731.4069081689,TerraClass
Santarém,2010,Veg_Florestal_Primaria,525921.6930585378,TerraClass
Santarém,2010,Veg_Florestal_Primaria,546837.24431409,TerraClass
Santarém,2010,Veg_Florestal_Primaria,1531970.2449564226,TerraClass
Santarém,2010,Veg_Florestal_Primaria,5664457.830263376,TerraClass
Santarém,2010,Veg_Florestal_Primaria,4675604.07895173,TerraClass
Santarém,2010,Veg_Florestal_Primaria,1052265.9304145167,TerraClass
Santarém,2010,Veg_Florestal_Primaria,1093114.709780316,TerraClass
Santarém,2010,Veg_Florestal_Primaria,332375.7774899168,TerraClass
Santarém,2012,Veg_Florestal_Primaria,1812356.8430047424,TerraClass
Santarém,2012,Veg_Florestal_Primaria,1227527.7612093682,TerraClass
Santarém,2012,Veg_Florestal_Primaria,10124164.388015172,TerraClass
Santarém,2012,Veg_Florestal_Primaria,77641.01904712191,TerraClass
Santarém,2012,Veg_Florestal_Primaria,301161.1205272888,TerraClass
Santarém,2012,Veg_Florestal_Primaria,2964335.8499533627,TerraClass
Santarém,2012,Veg_Florestal_Primaria,36159.17605781184,TerraClass
Santarém,2012,Veg_Florestal_Primaria,2038255.5227818352,TerraClass
Santarém,2012,Veg_Florestal_Primaria,866986.5696592589,TerraClass
Santarém,2012,Veg_Florestal_Primaria,1133744.4478676384,TerraClass
Santarém,2012,Veg_Florestal_Primaria,535616.1918383031,TerraClass
Santarém,2012,Veg_Florestal_Primaria,517652.2072556541,TerraClass
Santarém,2012,Veg_Florestal_Primaria,546061.4254407169,TerraClass
Santarém,2012,Veg_Florestal_Primaria,1526817.625605287,TerraClass
Santarém,2012,Veg_Florestal_Primaria,5645672.736996682,TerraClass
Santarém,2012,Veg_Florestal_Primaria,4669390.160340403,TerraClass
Santarém,2012,Veg_Florestal_Primaria,1050422.1874416247,TerraClass
Santarém,2012,Veg_Florestal_Primaria,1083796.8230786575,TerraClass
Santarém,2012,Veg_Florestal_Primaria,330069.5705438208,TerraClass
Santarém,2014,Veg_Florestal_Primaria,1808800.197635668,TerraClass
Santarém,2014,Veg_Florestal_Primaria,1224994.392537802,TerraClass
Santarém,2014,Veg_Florestal_Primaria,10122144.675257066,TerraClass
Santarém,2014,Veg_Florestal_Primaria,76933.28545428715,TerraClass
Santarém,2014,Veg_Florestal_Primaria,300941.5071035974,TerraClass
Santarém,2014,Veg_Florestal_Primaria,2935830.6518991403,TerraClass
Santarém,2014,Veg_Florestal_Primaria,35391.427443255314,TerraClass
Santarém,2014,Veg_Florestal_Primaria,2034256.8902156583,TerraClass
Santarém,2014,Veg_Florestal_Primaria,860384.3953128257,TerraClass
Santarém,2014,Veg_Florestal_Primaria,1133363.559756875,TerraClass
Santarém,2014,Veg_Florestal_Primaria,527640.7184122804,TerraClass
Santarém,2014,Veg_Florestal_Primaria,511939.2168361691,TerraClass
Santarém,2014,Veg_Florestal_Primaria,544510.0486724897,TerraClass
Santarém,2014,Veg_Florestal_Primaria,1522292.4186889636,TerraClass
Santarém,2014,Veg_Florestal_Primaria,5616258.189406107,TerraClass
Santarém,2014,Veg_Florestal_Primaria,4664589.741538218,TerraClass
Santarém,2014,Veg_Florestal_Primaria,1048651.4381529542,TerraClass
Santarém,2014,Veg_Florestal_Primaria,1074973.4605574918,TerraClass
Santarém,2014,Veg_Florestal_Primaria,329006.90616522223,TerraClass
Santarém,2016,Veg_Florestal_Primaria,1805589.5194439944,TerraClass
Santarém,2016,Veg_Florestal_Primaria,1222162.7354567184,TerraClass
Santarém,2016,Veg_Florestal_Primaria,10118878.268113963,TerraClass
Santarém,2016,Veg_Florestal_Primaria,76176.42767407886,TerraClass
Santarém,2016,Veg_Florestal_Primaria,299169.4930728736,TerraClass
Santarém,2016,Veg_Florestal_Primaria,2905266.072351931,TerraClass
Santarém,2016,Veg_Florestal_Primaria,34440.10051589237,TerraClass
Santarém,2016,Veg_Florestal_Primaria,2030666.1369616848,TerraClass
Santarém,2016,Veg_Florestal_Primaria,851820.435401855,TerraClass
Santarém,2016,Veg_Florestal_Primaria,1132872.1673186095,TerraClass
Santarém,2016,Veg_Florestal_Primaria,510242.56537160807,TerraClass
Santarém,2016,Veg_Florestal_Primaria,504643.3615863826,TerraClass
Santarém,2016,Veg_Florestal_Primaria,543159.3141971537,TerraClass
Santarém,2016,Veg_Florestal_Primaria,1518447.5526586212,TerraClass
Santarém,2016,Veg_Florestal_Primaria,5592093.4555897005,TerraClass
Santarém,2016,Veg_Florestal_Primaria,4656129.661115422,TerraClass
Santarém,2016,Veg_Florestal_Primaria,1045118.6622807274,TerraClass
Santarém,2016,Veg_Florestal_Primaria,1068034.623921621,TerraClass
Santarém,2016,Veg_Florestal_Primaria,323768.0836017524,TerraClass
Santarém,2018,Veg_Florestal_Primaria,1799750.546663307,TerraClass
Santarém,2018,Veg_Florestal_Primaria,1216803.531532568,TerraClass
Santarém,2018,Veg_Florestal_Primaria,10115810.104268905,TerraClass
Santarém,2018,Veg_Florestal_Primaria,75685.98881117103,TerraClass
Santarém,2018,Veg_Florestal_Primaria,298659.04920272523,TerraClass
Santarém,2018,Veg_Florestal_Primaria,2877328.2516355286,TerraClass
Santarém,2018,Veg_Florestal_Primaria,33086.81648117895,TerraClass
Santarém,2018,Veg_Florestal_Primaria,2026224.5836983176,TerraClass
Santarém,2018,Veg_Florestal_Primaria,840060.7132253323,TerraClass
Santarém,2018,Veg_Florestal_Primaria,1132367.9367447388,TerraClass
Santarém,2018,Veg_Florestal_Primaria,491880.60862284,TerraClass
Santarém,2018,Veg_Florestal_Primaria,494969.0685665648,TerraClass
Santarém,2018,Veg_Florestal_Primaria,541321.854783987,TerraClass
Santarém,2018,Veg_Florestal_Primaria,1513008.499345309,TerraClass
Santarém,2018,Veg_Florestal_Primaria,5573756.5929292925,TerraClass
Santarém,2018,Veg_Florestal_Primaria,4646820.547307054,TerraClass
Santarém,2018,Veg_Florestal_Primaria,1041388.8275514272,TerraClass
Santarém,2018,Veg_Florestal_Primaria,1054098.7624777895,TerraClass
Santarém,2018,Veg_Florestal_Primaria,319241.3208519507,TerraClass
Santarém,2020,Veg_Florestal_Primaria,1793967.272721143,TerraClass
Santarém,2020,Veg_Florestal_Primaria,1210797.5425373914,TerraClass
Santarém,2020,Veg_Florestal_Primaria,10110850.72947341,TerraClass
Santarém,2020,Veg_Florestal_Primaria,74927.23391788272,TerraClass
Santarém,2020,Veg_Florestal_Primaria,297676.756170326,TerraClass
Santarém,2020,Veg_Florestal_Primaria,2819726.347713897,TerraClass
Santarém,2020,Veg_Florestal_Primaria,30857.29706911104,TerraClass
Santarém,2020,Veg_Florestal_Primaria,2017908.4530039907,TerraClass
Santarém,2020,Veg_Florestal_Primaria,826984.6756250683,TerraClass
Santarém,2020,Veg_Florestal_Primaria,1132129.8239591084,TerraClass
Santarém,2020,Veg_Florestal_Primaria,471299.6920543861,TerraClass
Santarém,2020,Veg_Florestal_Primaria,473152.66965179454,TerraClass
Santarém,2020,Veg_Florestal_Primaria,538722.5388482108,TerraClass
Santarém,2020,Veg_Florestal_Primaria,1504583.8718505488,TerraClass
Santarém,2020,Veg_Florestal_Primaria,5527849.748737299,TerraClass
Santarém,2020,Veg_Florestal_Primaria,4627930.2596219545,TerraClass
Santarém,2020,Veg_Florestal_Primaria,1037751.2085780324,TerraClass
Santarém,2020,Veg_Florestal_Primaria,1034069.7753263608,TerraClass
Santarém,2020,Veg_Florestal_Primaria,311250.14856425003,TerraClass
Santarém,2022,Veg_Florestal_Primaria,1787780.9776822824,TerraClass
Santarém,2022,Veg_Florestal_Primaria,1203238.600865239,TerraClass
Santarém,2022,Veg_Florestal_Primaria,10107394.440382509,TerraClass
Santarém,2022,Veg_Florestal_Primaria,74052.50418582985,TerraClass
Santarém,2022,Veg_Florestal_Primaria,294696.8231399407,TerraClass
Santarém,2022,Veg_Florestal_Primaria,2750539.8382019554,TerraClass
Santarém,2022,Veg_Florestal_Primaria,29472.715687395023,TerraClass
Santarém,2022,Veg_Florestal_Primaria,2011591.7188938349,TerraClass
Santarém,2022,Veg_Florestal_Primaria,811719.3996433716,TerraClass
Santarém,2022,Veg_Florestal_Primaria,1131298.7679784377,TerraClass
Santarém,2022,Veg_Florestal_Primaria,442659.6985951293,TerraClass
Santarém,2022,Veg_Florestal_Primaria,444040.13443344826,TerraClass
Santarém,2022,Veg_Florestal_Primaria,536680.7232170757,TerraClass
Santarém,2022,Veg_Florestal_Primaria,1493546.6687037223,TerraClass
Santarém,2022,Veg_Florestal_Primaria,5456728.3143730005,TerraClass
Santarém,2022,Veg_Florestal_Primaria,4605628.189721065,TerraClass
Santarém,2022,Veg_Florestal_Primaria,1030466.1337486054,TerraClass
Santarém,2022,Veg_Florestal_Primaria,1010415.8065844352,TerraClass
Santarém,2022,Veg_Florestal_Primaria,296825.5245426134,TerraClass
Santarém,2008,Pastagem_Herbacea,85534.73593326763,TerraClass
Santarém,2008,Pastagem_Herbacea,138587.29242557284,TerraClass
Santarém,2008,Pastagem_Herbacea,38044.434690486574,TerraClass
Santarém,2008,Pastagem_Herbacea,16735.347903637437,TerraClass
Santarém,2008,Pastagem_Herbacea,16311.016907105182,TerraClass
Santarém,2008,Pastagem_Herbacea,270013.6856085594,TerraClass
Santarém,2008,Pastagem_Herbacea,11736.224072182367,TerraClass
Santarém,2008,Pastagem_Herbacea,68604.98914592294,TerraClass
Santarém,2008,Pastagem_Herbacea,60160.406832098495,TerraClass
Santarém,2008,Pastagem_Herbacea,9079.432636426414,TerraClass
Santarém,2008,Pastagem_Herbacea,46846.97915594875,TerraClass
Santarém,2008,Pastagem_Herbacea,47581.82440184765,TerraClass
Santarém,2008,Pastagem_Herbacea,16023.197751251328,TerraClass
Santarém,2008,Pastagem_Herbacea,21350.67271007933,TerraClass
Santarém,2008,Pastagem_Herbacea,171893.3208250294,TerraClass
Santarém,2008,Pastagem_Herbacea,47886.68746251561,TerraClass
Santarém,2008,Pastagem_Herbacea,35284.8879817141,TerraClass
Santarém,2008,Pastagem_Herbacea,32966.71617428798,TerraClass
Santarém,2008,Pastagem_Herbacea,43223.985017250045,TerraClass
Santarém,2010,Pastagem_Herbacea,64776.76551498082,TerraClass
Santarém,2010,Pastagem_Herbacea,69716.97846460194,TerraClass
Santarém,2010,Pastagem_Herbacea,36006.242645710656,TerraClass
Santarém,2010,Pastagem_Herbacea,14276.32799706432,TerraClass
Santarém,2010,Pastagem_Herbacea,7434.404730439632,TerraClass
Santarém,2010,Pastagem_Herbacea,311412.7883697289,TerraClass
Santarém,2010,Pastagem_Herbacea,5920.920035635968,TerraClass
Santarém,2010,Pastagem_Herbacea,56008.65013874856,TerraClass
Santarém,2010,Pastagem_Herbacea,35706.890246846546,TerraClass
Santarém,2010,Pastagem_Herbacea,7600.09597706304,TerraClass
Santarém,2010,Pastagem_Herbacea,47749.593438987264,TerraClass
Santarém,2010,Pastagem_Herbacea,54219.89333227104,TerraClass
Santarém,2010,Pastagem_Herbacea,15866.600602249582,TerraClass
Santarém,2010,Pastagem_Herbacea,18417.45483458496,TerraClass
Santarém,2010,Pastagem_Herbacea,139491.76367115,TerraClass
Santarém,2010,Pastagem_Herbacea,53651.28136530413,TerraClass
Santarém,2010,Pastagem_Herbacea,24720.06599181188,TerraClass
Santarém,2010,Pastagem_Herbacea,34050.2588344021,TerraClass
Santarém,2010,Pastagem_Herbacea,20109.28823418081,TerraClass
Santarém,2012,Pastagem_Herbacea,76305.39121297857,TerraClass
Santarém,2012,Pastagem_Herbacea,83090.95315714671,TerraClass
Santarém,2012,Pastagem_Herbacea,28656.64589629248,TerraClass
Santarém,2012,Pastagem_Herbacea,2725.157770083936,TerraClass
Santarém,2012,Pastagem_Herbacea,12303.189866952864,TerraClass
Santarém,2012,Pastagem_Herbacea,306193.980851135,TerraClass
Santarém,2012,Pastagem_Herbacea,7748.351851093919,TerraClass
Santarém,2012,Pastagem_Herbacea,52894.25294529499,TerraClass
Santarém,2012,Pastagem_Herbacea,36646.36272686822,TerraClass
Santarém,2012,Pastagem_Herbacea,3956.464460097072,TerraClass
Santarém,2012,Pastagem_Herbacea,64901.00132763351,TerraClass
Santarém,2012,Pastagem_Herbacea,65119.851891038736,TerraClass
Santarém,2012,Pastagem_Herbacea,9144.717416703792,TerraClass
Santarém,2012,Pastagem_Herbacea,27845.69529921537,TerraClass
Santarém,2012,Pastagem_Herbacea,188612.2571948794,TerraClass
Santarém,2012,Pastagem_Herbacea,62980.30984219445,TerraClass
Santarém,2012,Pastagem_Herbacea,16493.129725151375,TerraClass
Santarém,2012,Pastagem_Herbacea,48758.70703302562,TerraClass
Santarém,2012,Pastagem_Herbacea,30513.78911236867,TerraClass
Santarém,2014,Pastagem_Herbacea,92574.27012690964,TerraClass
Santarém,2014,Pastagem_Herbacea,127600.84960068123,TerraClass
Santarém,2014,Pastagem_Herbacea,50437.80267336994,TerraClass
Santarém,2014,Pastagem_Herbacea,11675.536528892544,TerraClass
Santarém,2014,Pastagem_Herbacea,18790.03178328355,TerraClass
Santarém,2014,Pastagem_Herbacea,361335.8611026584,TerraClass
Santarém,2014,Pastagem_Herbacea,14241.126009912912,TerraClass
Santarém,2014,Pastagem_Herbacea,88417.05295993257,TerraClass
Santarém,2014,Pastagem_Herbacea,54579.91319915429,TerraClass
Santarém,2014,Pastagem_Herbacea,3282.868865067264,TerraClass
Santarém,2014,Pastagem_Herbacea,50014.85687051515,TerraClass
Santarém,2014,Pastagem_Herbacea,41865.96321865425,TerraClass
Santarém,2014,Pastagem_Herbacea,6981.255682834752,TerraClass
Santarém,2014,Pastagem_Herbacea,24287.99597842939,TerraClass
Santarém,2014,Pastagem_Herbacea,216224.8585261364,TerraClass
Santarém,2014,Pastagem_Herbacea,68381.83243695514,TerraClass
Santarém,2014,Pastagem_Herbacea,26024.537005847425,TerraClass
Santarém,2014,Pastagem_Herbacea,49659.8758965746,TerraClass
Santarém,2014,Pastagem_Herbacea,52092.42655874558,TerraClass
Santarém,2016,Pastagem_Herbacea,133009.2780885586,TerraClass
Santarém,2016,Pastagem_Herbacea,177064.10829613757,TerraClass
Santarém,2016,Pastagem_Herbacea,59900.050646545824,TerraClass
Santarém,2016,Pastagem_Herbacea,20963.912582639667,TerraClass
Santarém,2016,Pastagem_Herbacea,18058.167715081825,TerraClass
Santarém,2016,Pastagem_Herbacea,343064.0021687382,TerraClass
Santarém,2016,Pastagem_Herbacea,16875.46325540434,TerraClass
Santarém,2016,Pastagem_Herbacea,96869.51481750206,TerraClass
Santarém,2016,Pastagem_Herbacea,88506.5786295657,TerraClass
Santarém,2016,Pastagem_Herbacea,9945.5400397188,TerraClass
Santarém,2016,Pastagem_Herbacea,79004.8626742172,TerraClass
Santarém,2016,Pastagem_Herbacea,64404.569996425285,TerraClass
Santarém,2016,Pastagem_Herbacea,22126.120190944705,TerraClass
Santarém,2016,Pastagem_Herbacea,28914.06105468936,TerraClass
Santarém,2016,Pastagem_Herbacea,194292.8963156507,TerraClass
Santarém,2016,Pastagem_Herbacea,67041.75793035442,TerraClass
Santarém,2016,Pastagem_Herbacea,47526.35642893671,TerraClass
Santarém,2016,Pastagem_Herbacea,45700.62097385189,TerraClass
Santarém,2016,Pastagem_Herbacea,49368.71420815119,TerraClass
Santarém,2018,Pastagem_Herbacea,115447.04986055312,TerraClass
Santarém,2018,Pastagem_Herbacea,160833.37239651367,TerraClass
