ano,uf,cultura,conab_ha
2022,MT,Cana-de-açúcar,195200.0
2022,PA,Cana-de-açúcar,14100.0
2022,PB,Cana-de-açúcar,117200.0
2022,PE,Cana-de-açúcar,217400.0
2022,PI,Cana-de-açúcar,20800.0
2022,PR,Cana-de-açúcar,522900.0
2022,RJ,Cana-de-açúcar,33700.0
2022,RN,Cana-de-açúcar,57500.0
2022,RS,Cana-de-açúcar,700.0
2022,SE,Cana-de-açúcar,41200.0
2022,SP,Cana-de-açúcar,4168700.0
2022,TO,Cana-de-açúcar,27200.0
2023,AL,Cana-de-açúcar,304300.0
2023,AM,Cana-de-açúcar,3800.0
2023,BA,Cana-de-açúcar,57000.0
2023,ES,Cana-de-açúcar,47500.0
2023,GO,Cana-de-açúcar,956800.0
2023,MA,Cana-de-açúcar,28300.0
2023,MG,Cana-de-açúcar,896400.0
2023,MS,Cana-de-açúcar,636000.0
2023,MT,Cana-de-açúcar,174700.0
2023,PA,Cana-de-açúcar,15500.0
2023,PB,Cana-de-açúcar,117600.0
2023,PE,Cana-de-açúcar,237400.0
2023,PI,Cana-de-açúcar,21200.0
2023,PR,Cana-de-açúcar,475400.0
2023,RJ,Cana-de-açúcar,35500.0
2023,RN,Cana-de-açúcar,66100.0
2023,SE,Cana-de-açúcar,39600.0
2023,SP,Cana-de-açúcar,4147600.0000000005
2023,TO,Cana-de-açúcar,27900.0
2024,AL,Cana-de-açúcar,298700.0
2024,AM,Cana-de-açúcar,3900.0
2024,BA,Cana-de-açúcar,65700.0
2024,ES,Cana-de-açúcar,48700.0
2024,GO,Cana-de-açúcar,954800.0
2024,MA,Cana-de-açúcar,29300.0
2024,MG,Cana-de-açúcar,929200.0
2024,MS,Cana-de-açúcar,629900.0
2024,MT,Cana-de-açúcar,194100.0
2024,PA,Cana-de-açúcar,16900.0
2024,PB,Cana-de-açúcar,125600.0
2024,PE,Cana-de-açúcar,233700.0
2024,PI,Cana-de-açúcar,20300.0
2024,PR,Cana-de-açúcar,524400.0
2024,RJ,Cana-de-açúcar,29700.0
2024,RN,Cana-de-açúcar,66700.0
2024,SE,Cana-de-açúcar,43100.0
2024,SP,Cana-de-açúcar,4091200.0
2024,TO,Cana-de-açúcar,28200.0
