CD_RGINT,NM_RGINT,SIGLA_UF,ano,cultura,area_ha
3107,Barbacena,MG,2019,milho,56825
3107,Barbacena,MG,2019,soja,23091
3107,Barbacena,MG,2020,algodao_arboreo,0
3107,Barbacena,MG,2020,algodao_herbaceo,0
3107,Barbacena,MG,2020,cana,3098
3107,Barbacena,MG,2020,milho,61925
3107,Barbacena,MG,2020,soja,22700
3107,Barbacena,MG,2021,algodao_arboreo,0
3107,Barbacena,MG,2021,algodao_herbaceo,0
3107,Barbacena,MG,2021,cana,2738
3107,Barbacena,MG,2021,milho,64640
3107,Barbacena,MG,2021,soja,26882
3107,Barbacena,MG,2022,algodao_arboreo,0
3107,Barbacena,MG,2022,algodao_herbaceo,0
3107,Barbacena,MG,2022,cana,2274
3107,Barbacena,MG,2022,milho,72265
3107,Barbacena,MG,2022,soja,34485
3107,Barbacena,MG,2023,algodao_arboreo,0
3107,Barbacena,MG,2023,algodao_herbaceo,0
3107,Barbacena,MG,2023,cana,2505
3107,Barbacena,MG,2023,milho,75965
3107,Barbacena,MG,2023,soja,47400
3107,Barbacena,MG,2024,algodao_arboreo,0
3107,Barbacena,MG,2024,algodao_herbaceo,0
3107,Barbacena,MG,2024,cana,2404
3107,Barbacena,MG,2024,milho,77465
3107,Barbacena,MG,2024,soja,50120
3108,Varginha,MG,2008,algodao_arboreo,0
3108,Varginha,MG,2008,algodao_herbaceo,0
3108,Varginha,MG,2008,cana,46395
3108,Varginha,MG,2008,milho,227255
3108,Varginha,MG,2008,soja,3795
3108,Varginha,MG,2009,algodao_arboreo,0
3108,Varginha,MG,2009,algodao_herbaceo,0
3108,Varginha,MG,2009,cana,48130
3108,Varginha,MG,2009,milho,210291
3108,Varginha,MG,2009,soja,7295
3108,Varginha,MG,2010,algodao_arboreo,0
3108,Varginha,MG,2010,algodao_herbaceo,0
3108,Varginha,MG,2010,cana,57739
3108,Varginha,MG,2010,milho,200325
3108,Varginha,MG,2010,soja,8725
3108,Varginha,MG,2011,algodao_arboreo,0
3108,Varginha,MG,2011,algodao_herbaceo,0
3108,Varginha,MG,2011,cana,61288
3108,Varginha,MG,2011,milho,205075
3108,Varginha,MG,2011,soja,11468
3108,Varginha,MG,2012,algodao_arboreo,0
3108,Varginha,MG,2012,algodao_herbaceo,0
3108,Varginha,MG,2012,cana,58944
3108,Varginha,MG,2012,milho,211260
3108,Varginha,MG,2012,soja,15676
3108,Varginha,MG,2013,algodao_arboreo,0
3108,Varginha,MG,2013,algodao_herbaceo,0
3108,Varginha,MG,2013,cana,54380
3108,Varginha,MG,2013,milho,211929
3108,Varginha,MG,2013,soja,25665
3108,Varginha,MG,2014,algodao_arboreo,0
3108,Varginha,MG,2014,algodao_herbaceo,0
3108,Varginha,MG,2014,cana,44531
3108,Varginha,MG,2014,milho,204630
3108,Varginha,MG,2014,soja,48758
3108,Varginha,MG,2015,algodao_arboreo,0
3108,Varginha,MG,2015,algodao_herbaceo,0
3108,Varginha,MG,2015,cana,48207
3108,Varginha,MG,2015,milho,199855
3108,Varginha,MG,2015,soja,48990
3108,Varginha,MG,2016,algodao_arboreo,0
3108,Varginha,MG,2016,algodao_herbaceo,0
3108,Varginha,MG,2016,cana,49746
3108,Varginha,MG,2016,milho,180270
3108,Varginha,MG,2016,soja,83660
3108,Varginha,MG,2017,algodao_arboreo,0
3108,Varginha,MG,2017,algodao_herbaceo,0
3108,Varginha,MG,2017,cana,44072
3108,Varginha,MG,2017,milho,149864
3108,Varginha,MG,2017,soja,101849
3108,Varginha,MG,2018,algodao_arboreo,0
3108,Varginha,MG,2018,algodao_herbaceo,0
3108,Varginha,MG,2018,cana,38345
3108,Varginha,MG,2018,milho,152460
3108,Varginha,MG,2018,soja,105246
3108,Varginha,MG,2019,algodao_arboreo,0
3108,Varginha,MG,2019,algodao_herbaceo,0
3108,Varginha,MG,2019,cana,38502
3108,Varginha,MG,2019,milho,182795
3108,Varginha,MG,2019,soja,129417
3108,Varginha,MG,2020,algodao_arboreo,0
3108,Varginha,MG,2020,algodao_herbaceo,0
3108,Varginha,MG,2020,cana,39717
3108,Varginha,MG,2020,milho,171840
3108,Varginha,MG,2020,soja,145340
3108,Varginha,MG,2021,algodao_arboreo,0
3108,Varginha,MG,2021,algodao_herbaceo,0
3108,Varginha,MG,2021,cana,33651
3108,Varginha,MG,2021,milho,179530
3108,Varginha,MG,2021,soja,175118
3108,Varginha,MG,2022,algodao_arboreo,0
3108,Varginha,MG,2022,algodao_herbaceo,0
3108,Varginha,MG,2022,cana,31692
3108,Varginha,MG,2022,milho,191425
3108,Varginha,MG,2022,soja,183165
3108,Varginha,MG,2023,algodao_arboreo,0
3108,Varginha,MG,2023,algodao_herbaceo,0
3108,Varginha,MG,2023,cana,34388
3108,Varginha,MG,2023,milho,200005
3108,Varginha,MG,2023,soja,204255
3108,Varginha,MG,2024,algodao_arboreo,0
3108,Varginha,MG,2024,algodao_herbaceo,0
3108,Varginha,MG,2024,cana,38167
3108,Varginha,MG,2024,milho,204380
3108,Varginha,MG,2024,soja,221045
3109,Pouso Alegre,MG,2008,algodao_arboreo,0
3109,Pouso Alegre,MG,2008,algodao_herbaceo,0
3109,Pouso Alegre,MG,2008,cana,3603
3109,Pouso Alegre,MG,2008,milho,63467
3109,Pouso Alegre,MG,2008,soja,490
3109,Pouso Alegre,MG,2009,algodao_arboreo,0
3109,Pouso Alegre,MG,2009,algodao_herbaceo,0
3109,Pouso Alegre,MG,2009,cana,3473
3109,Pouso Alegre,MG,2009,milho,61610
3109,Pouso Alegre,MG,2009,soja,1000
3109,Pouso Alegre,MG,2010,algodao_arboreo,0
3109,Pouso Alegre,MG,2010,algodao_herbaceo,0
3109,Pouso Alegre,MG,2010,cana,4002
3109,Pouso Alegre,MG,2010,milho,60020
3109,Pouso Alegre,MG,2010,soja,1000
3109,Pouso Alegre,MG,2011,algodao_arboreo,0
3109,Pouso Alegre,MG,2011,algodao_herbaceo,0
3109,Pouso Alegre,MG,2011,cana,4145
3109,Pouso Alegre,MG,2011,milho,59827
3109,Pouso Alegre,MG,2011,soja,1000
3109,Pouso Alegre,MG,2012,algodao_arboreo,0
3109,Pouso Alegre,MG,2012,algodao_herbaceo,0
3109,Pouso Alegre,MG,2012,cana,4042
3109,Pouso Alegre,MG,2012,milho,59997
3109,Pouso Alegre,MG,2012,soja,1150
3109,Pouso Alegre,MG,2013,algodao_arboreo,0
3109,Pouso Alegre,MG,2013,algodao_herbaceo,0
3109,Pouso Alegre,MG,2013,cana,3895
3109,Pouso Alegre,MG,2013,milho,62859
3109,Pouso Alegre,MG,2013,soja,1640
3109,Pouso Alegre,MG,2014,algodao_arboreo,0
3109,Pouso Alegre,MG,2014,algodao_herbaceo,0
3109,Pouso Alegre,MG,2014,cana,4567
3109,Pouso Alegre,MG,2014,milho,62887
3109,Pouso Alegre,MG,2014,soja,2505
3109,Pouso Alegre,MG,2015,algodao_arboreo,0
3109,Pouso Alegre,MG,2015,algodao_herbaceo,0
3109,Pouso Alegre,MG,2015,cana,3219
3109,Pouso Alegre,MG,2015,milho,59894
3109,Pouso Alegre,MG,2015,soja,3060
3109,Pouso Alegre,MG,2016,algodao_arboreo,0
3109,Pouso Alegre,MG,2016,algodao_herbaceo,0
3109,Pouso Alegre,MG,2016,cana,3198
3109,Pouso Alegre,MG,2016,milho,54297
3109,Pouso Alegre,MG,2016,soja,6071
3109,Pouso Alegre,MG,2017,algodao_arboreo,0
3109,Pouso Alegre,MG,2017,algodao_herbaceo,0
3109,Pouso Alegre,MG,2017,cana,2083
3109,Pouso Alegre,MG,2017,milho,37808
3109,Pouso Alegre,MG,2017,soja,9614
3109,Pouso Alegre,MG,2018,algodao_arboreo,0
3109,Pouso Alegre,MG,2018,algodao_herbaceo,0
3109,Pouso Alegre,MG,2018,cana,2166
3109,Pouso Alegre,MG,2018,milho,39233
3109,Pouso Alegre,MG,2018,soja,12525
3109,Pouso Alegre,MG,2019,algodao_arboreo,0
3109,Pouso Alegre,MG,2019,algodao_herbaceo,0
3109,Pouso Alegre,MG,2019,cana,2352
3109,Pouso Alegre,MG,2019,milho,43553
3109,Pouso Alegre,MG,2019,soja,13714
3109,Pouso Alegre,MG,2020,algodao_arboreo,0
3109,Pouso Alegre,MG,2020,algodao_herbaceo,0
3109,Pouso Alegre,MG,2020,cana,2304
3109,Pouso Alegre,MG,2020,milho,45541
3109,Pouso Alegre,MG,2020,soja,15762
3109,Pouso Alegre,MG,2021,algodao_arboreo,0
3109,Pouso Alegre,MG,2021,algodao_herbaceo,0
3109,Pouso Alegre,MG,2021,cana,1780
3109,Pouso Alegre,MG,2021,milho,50831
3109,Pouso Alegre,MG,2021,soja,17234
3109,Pouso Alegre,MG,2022,algodao_arboreo,0
3109,Pouso Alegre,MG,2022,algodao_herbaceo,0
3109,Pouso Alegre,MG,2022,cana,1647
3109,Pouso Alegre,MG,2022,milho,49540
3109,Pouso Alegre,MG,2022,soja,18697
3109,Pouso Alegre,MG,2023,algodao_arboreo,0
3109,Pouso Alegre,MG,2023,algodao_herbaceo,0
3109,Pouso Alegre,MG,2023,cana,1522
3109,Pouso Alegre,MG,2023,milho,48820
3109,Pouso Alegre,MG,2023,soja,21203
3109,Pouso Alegre,MG,2024,algodao_arboreo,0
3109,Pouso Alegre,MG,2024,algodao_herbaceo,0
3109,Pouso Alegre,MG,2024,cana,1478
3109,Pouso Alegre,MG,2024,milho,48743
3109,Pouso Alegre,MG,2024,soja,22585
3110,Uberaba,MG,2008,algodao_arboreo,0
3110,Uberaba,MG,2008,algodao_herbaceo,400
3110,Uberaba,MG,2008,cana,291773
3110,Uberaba,MG,2008,milho,234950
3110,Uberaba,MG,2008,soja,261844
3110,Uberaba,MG,2009,algodao_arboreo,0
3110,Uberaba,MG,2009,algodao_herbaceo,0
3110,Uberaba,MG,2009,cana,334375
3110,Uberaba,MG,2009,milho,203130
3110,Uberaba,MG,2009,soja,270515
3110,Uberaba,MG,2010,algodao_arboreo,0
3110,Uberaba,MG,2010,algodao_herbaceo,0
3110,Uberaba,MG,2010,cana,341734
3110,Uberaba,MG,2010,milho,171920
3110,Uberaba,MG,2010,soja,281965
3110,Uberaba,MG,2011,algodao_arboreo,0
3110,Uberaba,MG,2011,algodao_herbaceo,300
3110,Uberaba,MG,2011,cana,366023
3110,Uberaba,MG,2011,milho,185940
3110,Uberaba,MG,2011,soja,270733
3110,Uberaba,MG,2012,algodao_arboreo,0
3110,Uberaba,MG,2012,algodao_herbaceo,306
3110,Uberaba,MG,2012,cana,411709
3110,Uberaba,MG,2012,milho,205250
3110,Uberaba,MG,2012,soja,265855
3110,Uberaba,MG,2013,algodao_arboreo,0
3110,Uberaba,MG,2013,algodao_herbaceo,310
3110,Uberaba,MG,2013,cana,423019
3110,Uberaba,MG,2013,milho,205070
3110,Uberaba,MG,2013,soja,280335
3110,Uberaba,MG,2014,algodao_arboreo,0
3110,Uberaba,MG,2014,algodao_herbaceo,300
3110,Uberaba,MG,2014,cana,476190
3110,Uberaba,MG,2014,milho,213560
3110,Uberaba,MG,2014,soja,296235
3110,Uberaba,MG,2015,algodao_arboreo,0
3110,Uberaba,MG,2015,algodao_herbaceo,150
3110,Uberaba,MG,2015,cana,461323
3110,Uberaba,MG,2015,milho,207856
3110,Uberaba,MG,2015,soja,306735
3110,Uberaba,MG,2016,algodao_arboreo,0
3110,Uberaba,MG,2016,algodao_herbaceo,0
3110,Uberaba,MG,2016,cana,466507
3110,Uberaba,MG,2016,milho,200040
3110,Uberaba,MG,2016,soja,365388
3110,Uberaba,MG,2017,algodao_arboreo,0
3110,Uberaba,MG,2017,algodao_herbaceo,0
3110,Uberaba,MG,2017,cana,461149
3110,Uberaba,MG,2017,milho,217361
3110,Uberaba,MG,2017,soja,359745
3110,Uberaba,MG,2018,algodao_arboreo,0
3110,Uberaba,MG,2018,algodao_herbaceo,0
3110,Uberaba,MG,2018,cana,510940
3110,Uberaba,MG,2018,milho,198472
3110,Uberaba,MG,2018,soja,360000
3110,Uberaba,MG,2019,algodao_arboreo,0
3110,Uberaba,MG,2019,algodao_herbaceo,1700
3110,Uberaba,MG,2019,cana,516776
3110,Uberaba,MG,2019,milho,192472
3110,Uberaba,MG,2019,soja,379920
3110,Uberaba,MG,2020,algodao_arboreo,0
3110,Uberaba,MG,2020,algodao_herbaceo,497
3110,Uberaba,MG,2020,cana,551433
3110,Uberaba,MG,2020,milho,225091
3110,Uberaba,MG,2020,soja,408180
3110,Uberaba,MG,2021,algodao_arboreo,0
3110,Uberaba,MG,2021,algodao_herbaceo,160
3110,Uberaba,MG,2021,cana,547421
3110,Uberaba,MG,2021,milho,235765
3110,Uberaba,MG,2021,soja,435130
3110,Uberaba,MG,2022,algodao_arboreo,0
3110,Uberaba,MG,2022,algodao_herbaceo,0
3110,Uberaba,MG,2022,cana,543640
3110,Uberaba,MG,2022,milho,228197
3110,Uberaba,MG,2022,soja,436730
3110,Uberaba,MG,2023,algodao_arboreo,0
3110,Uberaba,MG,2023,algodao_herbaceo,390
3110,Uberaba,MG,2023,cana,585110
3110,Uberaba,MG,2023,milho,193152
3110,Uberaba,MG,2023,soja,470910
3110,Uberaba,MG,2024,algodao_arboreo,0
3110,Uberaba,MG,2024,algodao_herbaceo,310
3110,Uberaba,MG,2024,cana,617056
3110,Uberaba,MG,2024,milho,153742
3110,Uberaba,MG,2024,soja,485240
3111,Uberlândia,MG,2008,algodao_arboreo,0
3111,Uberlândia,MG,2008,algodao_herbaceo,3541
3111,Uberlândia,MG,2008,cana,89079
3111,Uberlândia,MG,2008,milho,114083
3111,Uberlândia,MG,2008,soja,203290
3111,Uberlândia,MG,2009,algodao_arboreo,0
3111,Uberlândia,MG,2009,algodao_herbaceo,1772
3111,Uberlândia,MG,2009,cana,131751
3111,Uberlândia,MG,2009,milho,99551
3111,Uberlândia,MG,2009,soja,223960
3111,Uberlândia,MG,2010,algodao_arboreo,0
3111,Uberlândia,MG,2010,algodao_herbaceo,2242
3111,Uberlândia,MG,2010,cana,149090
3111,Uberlândia,MG,2010,milho,87960
3111,Uberlândia,MG,2010,soja,244650
3111,Uberlândia,MG,2011,algodao_arboreo,0
3111,Uberlândia,MG,2011,algodao_herbaceo,7356
3111,Uberlândia,MG,2011,cana,156094
3111,Uberlândia,MG,2011,milho,91969
3111,Uberlândia,MG,2011,soja,240036
3111,Uberlândia,MG,2012,algodao_arboreo,0
3111,Uberlândia,MG,2012,algodao_herbaceo,4659
3111,Uberlândia,MG,2012,cana,160648
3111,Uberlândia,MG,2012,milho,113993
3111,Uberlândia,MG,2012,soja,226465
3111,Uberlândia,MG,2013,algodao_arboreo,0
3111,Uberlândia,MG,2013,algodao_herbaceo,2370
3111,Uberlândia,MG,2013,cana,156463
3111,Uberlândia,MG,2013,milho,115681
3111,Uberlândia,MG,2013,soja,266220
3111,Uberlândia,MG,2014,algodao_arboreo,0
3111,Uberlândia,MG,2014,algodao_herbaceo,1762
3111,Uberlândia,MG,2014,cana,187447
3111,Uberlândia,MG,2014,milho,132316
3111,Uberlândia,MG,2014,soja,283263
3111,Uberlândia,MG,2015,algodao_arboreo,0
3111,Uberlândia,MG,2015,algodao_herbaceo,1017
3111,Uberlândia,MG,2015,cana,169671
3111,Uberlândia,MG,2015,milho,129186
3111,Uberlândia,MG,2015,soja,309541
3111,Uberlândia,MG,2016,algodao_arboreo,0
3111,Uberlândia,MG,2016,algodao_herbaceo,770
3111,Uberlândia,MG,2016,cana,169592
3111,Uberlândia,MG,2016,milho,142352
3111,Uberlândia,MG,2016,soja,318167
3111,Uberlândia,MG,2017,algodao_arboreo,0
3111,Uberlândia,MG,2017,algodao_herbaceo,0
3111,Uberlândia,MG,2017,cana,175331
3111,Uberlândia,MG,2017,milho,139608
3111,Uberlândia,MG,2017,soja,321567
3111,Uberlândia,MG,2018,algodao_arboreo,0
3111,Uberlândia,MG,2018,algodao_herbaceo,203
3111,Uberlândia,MG,2018,cana,140131
3111,Uberlândia,MG,2018,milho,132825
3111,Uberlândia,MG,2018,soja,316504
3111,Uberlândia,MG,2019,algodao_arboreo,0
3111,Uberlândia,MG,2019,algodao_herbaceo,1010
3111,Uberlândia,MG,2019,cana,156229
3111,Uberlândia,MG,2019,milho,134154
3111,Uberlândia,MG,2019,soja,336622
3111,Uberlândia,MG,2020,algodao_arboreo,0
3111,Uberlândia,MG,2020,algodao_herbaceo,554
3111,Uberlândia,MG,2020,cana,166719
3111,Uberlândia,MG,2020,milho,147462
3111,Uberlândia,MG,2020,soja,343159
3111,Uberlândia,MG,2021,algodao_arboreo,0
3111,Uberlândia,MG,2021,algodao_herbaceo,744
3111,Uberlândia,MG,2021,cana,167224
3111,Uberlândia,MG,2021,milho,150503
3111,Uberlândia,MG,2021,soja,359885
3111,Uberlândia,MG,2022,algodao_arboreo,0
3111,Uberlândia,MG,2022,algodao_herbaceo,1032
3111,Uberlândia,MG,2022,cana,168390
3111,Uberlândia,MG,2022,milho,160340
3111,Uberlândia,MG,2022,soja,391189
3111,Uberlândia,MG,2023,algodao_arboreo,0
3111,Uberlândia,MG,2023,algodao_herbaceo,996
3111,Uberlândia,MG,2023,cana,182162
3111,Uberlândia,MG,2023,milho,141115
3111,Uberlândia,MG,2023,soja,418018
3111,Uberlândia,MG,2024,algodao_arboreo,0
3111,Uberlândia,MG,2024,algodao_herbaceo,1394
3111,Uberlândia,MG,2024,cana,198499
3111,Uberlândia,MG,2024,milho,123646
3111,Uberlândia,MG,2024,soja,446609
3112,Patos de Minas,MG,2008,algodao_arboreo,0
3112,Patos de Minas,MG,2008,algodao_herbaceo,14400
3112,Patos de Minas,MG,2008,cana,20039
3112,Patos de Minas,MG,2008,milho,218779
3112,Patos de Minas,MG,2008,soja,354282
3112,Patos de Minas,MG,2009,algodao_arboreo,0
3112,Patos de Minas,MG,2009,algodao_herbaceo,11300
3112,Patos de Minas,MG,2009,cana,23709
3112,Patos de Minas,MG,2009,milho,232957
3112,Patos de Minas,MG,2009,soja,385435
3112,Patos de Minas,MG,2010,algodao_arboreo,0
3112,Patos de Minas,MG,2010,algodao_herbaceo,10837
3112,Patos de Minas,MG,2010,cana,26297
3112,Patos de Minas,MG,2010,milho,205375
3112,Patos de Minas,MG,2010,soja,439860
3112,Patos de Minas,MG,2011,algodao_arboreo,0
3112,Patos de Minas,MG,2011,algodao_herbaceo,20516
3112,Patos de Minas,MG,2011,cana,60679
3112,Patos de Minas,MG,2011,milho,218665
3112,Patos de Minas,MG,2011,soja,443240
3112,Patos de Minas,MG,2012,algodao_arboreo,0
3112,Patos de Minas,MG,2012,algodao_herbaceo,20368
3112,Patos de Minas,MG,2012,cana,64069
3112,Patos de Minas,MG,2012,milho,262332
3112,Patos de Minas,MG,2012,soja,464620
3112,Patos de Minas,MG,2013,algodao_arboreo,0
3112,Patos de Minas,MG,2013,algodao_herbaceo,13024
3112,Patos de Minas,MG,2013,cana,70604
3112,Patos de Minas,MG,2013,milho,263050
3112,Patos de Minas,MG,2013,soja,515174
3112,Patos de Minas,MG,2014,algodao_arboreo,0
3112,Patos de Minas,MG,2014,algodao_herbaceo,15253
3112,Patos de Minas,MG,2014,cana,63071
3112,Patos de Minas,MG,2014,milho,297769
3112,Patos de Minas,MG,2014,soja,551150
3112,Patos de Minas,MG,2015,algodao_arboreo,0
3112,Patos de Minas,MG,2015,algodao_herbaceo,13666
3112,Patos de Minas,MG,2015,cana,58481
3112,Patos de Minas,MG,2015,milho,286965
3112,Patos de Minas,MG,2015,soja,594430
3112,Patos de Minas,MG,2016,algodao_arboreo,0
3112,Patos de Minas,MG,2016,algodao_herbaceo,14678
3112,Patos de Minas,MG,2016,cana,58778
3112,Patos de Minas,MG,2016,milho,289346
3112,Patos de Minas,MG,2016,soja,606216
3112,Patos de Minas,MG,2017,algodao_arboreo,0
3112,Patos de Minas,MG,2017,algodao_herbaceo,14518
3112,Patos de Minas,MG,2017,cana,87376
3112,Patos de Minas,MG,2017,milho,297565
3112,Patos de Minas,MG,2017,soja,642925
3112,Patos de Minas,MG,2018,algodao_arboreo,0
3112,Patos de Minas,MG,2018,algodao_herbaceo,17401
3112,Patos de Minas,MG,2018,cana,89216
3112,Patos de Minas,MG,2018,milho,289987
3112,Patos de Minas,MG,2018,soja,605050
3112,Patos de Minas,MG,2019,algodao_arboreo,0
3112,Patos de Minas,MG,2019,algodao_herbaceo,31400
3112,Patos de Minas,MG,2019,cana,87267
3112,Patos de Minas,MG,2019,milho,304831
3112,Patos de Minas,MG,2019,soja,640598
3112,Patos de Minas,MG,2020,algodao_arboreo,0
3112,Patos de Minas,MG,2020,algodao_herbaceo,29969
3112,Patos de Minas,MG,2020,cana,96008
3112,Patos de Minas,MG,2020,milho,279697
3112,Patos de Minas,MG,2020,soja,649675
3112,Patos de Minas,MG,2021,algodao_arboreo,0
3112,Patos de Minas,MG,2021,algodao_herbaceo,20043
3112,Patos de Minas,MG,2021,cana,89655
3112,Patos de Minas,MG,2021,milho,295120
3112,Patos de Minas,MG,2021,soja,779230
3112,Patos de Minas,MG,2022,algodao_arboreo,0
3112,Patos de Minas,MG,2022,algodao_herbaceo,18553
3112,Patos de Minas,MG,2022,cana,101151
3112,Patos de Minas,MG,2022,milho,390040
3112,Patos de Minas,MG,2022,soja,815110
3112,Patos de Minas,MG,2023,algodao_arboreo,0
3112,Patos de Minas,MG,2023,algodao_herbaceo,20506
3112,Patos de Minas,MG,2023,cana,118568
3112,Patos de Minas,MG,2023,milho,348730
3112,Patos de Minas,MG,2023,soja,844600
3112,Patos de Minas,MG,2024,algodao_arboreo,0
3112,Patos de Minas,MG,2024,algodao_herbaceo,22656
3112,Patos de Minas,MG,2024,cana,118676
3112,Patos de Minas,MG,2024,milho,287780
3112,Patos de Minas,MG,2024,soja,840800
3113,Divinópolis,MG,2008,algodao_arboreo,0
3113,Divinópolis,MG,2008,algodao_herbaceo,0
3113,Divinópolis,MG,2008,cana,51963
3113,Divinópolis,MG,2008,milho,90317
3113,Divinópolis,MG,2008,soja,9765
3113,Divinópolis,MG,2009,algodao_arboreo,0
3113,Divinópolis,MG,2009,algodao_herbaceo,0
3113,Divinópolis,MG,2009,cana,66194
3113,Divinópolis,MG,2009,milho,91337
3113,Divinópolis,MG,2009,soja,6850
3113,Divinópolis,MG,2010,algodao_arboreo,0
3113,Divinópolis,MG,2010,algodao_herbaceo,0
3113,Divinópolis,MG,2010,cana,61003
3113,Divinópolis,MG,2010,milho,91807
3113,Divinópolis,MG,2010,soja,7650
3113,Divinópolis,MG,2011,algodao_arboreo,0
3113,Divinópolis,MG,2011,algodao_herbaceo,0
3113,Divinópolis,MG,2011,cana,62102
3113,Divinópolis,MG,2011,milho,84852
3113,Divinópolis,MG,2011,soja,8230
3113,Divinópolis,MG,2012,algodao_arboreo,0
3113,Divinópolis,MG,2012,algodao_herbaceo,0
3113,Divinópolis,MG,2012,cana,62281
3113,Divinópolis,MG,2012,milho,71013
3113,Divinópolis,MG,2012,soja,9700
3113,Divinópolis,MG,2013,algodao_arboreo,0
3113,Divinópolis,MG,2013,algodao_herbaceo,0
3113,Divinópolis,MG,2013,cana,65502
3113,Divinópolis,MG,2013,milho,79966
3113,Divinópolis,MG,2013,soja,13260
3113,Divinópolis,MG,2014,algodao_arboreo,0
3113,Divinópolis,MG,2014,algodao_herbaceo,0
3113,Divinópolis,MG,2014,cana,72942
3113,Divinópolis,MG,2014,milho,73726
3113,Divinópolis,MG,2014,soja,19110
3113,Divinópolis,MG,2015,algodao_arboreo,0
3113,Divinópolis,MG,2015,algodao_herbaceo,0
3113,Divinópolis,MG,2015,cana,74140
3113,Divinópolis,MG,2015,milho,72622
3113,Divinópolis,MG,2015,soja,16982
3113,Divinópolis,MG,2016,algodao_arboreo,0
3113,Divinópolis,MG,2016,algodao_herbaceo,0
3113,Divinópolis,MG,2016,cana,66574
3113,Divinópolis,MG,2016,milho,67439
3113,Divinópolis,MG,2016,soja,24796
3113,Divinópolis,MG,2017,algodao_arboreo,0
3113,Divinópolis,MG,2017,algodao_herbaceo,0
3113,Divinópolis,MG,2017,cana,69524
3113,Divinópolis,MG,2017,milho,51588
3113,Divinópolis,MG,2017,soja,37851
3113,Divinópolis,MG,2018,algodao_arboreo,0
3113,Divinópolis,MG,2018,algodao_herbaceo,0
3113,Divinópolis,MG,2018,cana,75723
3113,Divinópolis,MG,2018,milho,51202
3113,Divinópolis,MG,2018,soja,43730
3113,Divinópolis,MG,2019,algodao_arboreo,0
3113,Divinópolis,MG,2019,algodao_herbaceo,0
3113,Divinópolis,MG,2019,cana,75799
3113,Divinópolis,MG,2019,milho,58490
3113,Divinópolis,MG,2019,soja,49384
3113,Divinópolis,MG,2020,algodao_arboreo,0
3113,Divinópolis,MG,2020,algodao_herbaceo,0
3113,Divinópolis,MG,2020,cana,79562
3113,Divinópolis,MG,2020,milho,61669
3113,Divinópolis,MG,2020,soja,56031
3113,Divinópolis,MG,2021,algodao_arboreo,0
3113,Divinópolis,MG,2021,algodao_herbaceo,0
3113,Divinópolis,MG,2021,cana,77044
3113,Divinópolis,MG,2021,milho,66315
3113,Divinópolis,MG,2021,soja,81908
3113,Divinópolis,MG,2022,algodao_arboreo,0
3113,Divinópolis,MG,2022,algodao_herbaceo,0
3113,Divinópolis,MG,2022,cana,76384
3113,Divinópolis,MG,2022,milho,68055
3113,Divinópolis,MG,2022,soja,85420
3113,Divinópolis,MG,2023,algodao_arboreo,0
3113,Divinópolis,MG,2023,algodao_herbaceo,0
3113,Divinópolis,MG,2023,cana,80223
3113,Divinópolis,MG,2023,milho,68085
3113,Divinópolis,MG,2023,soja,106556
3113,Divinópolis,MG,2024,algodao_arboreo,0
3113,Divinópolis,MG,2024,algodao_herbaceo,0
3113,Divinópolis,MG,2024,cana,87933
3113,Divinópolis,MG,2024,milho,69490
3113,Divinópolis,MG,2024,soja,108851
3201,Vitória,ES,2008,algodao_arboreo,0
3201,Vitória,ES,2008,algodao_herbaceo,0
3201,Vitória,ES,2008,cana,1716
3201,Vitória,ES,2008,milho,11213
3201,Vitória,ES,2008,soja,0
3201,Vitória,ES,2009,algodao_arboreo,0
3201,Vitória,ES,2009,algodao_herbaceo,0
3201,Vitória,ES,2009,cana,1805
3201,Vitória,ES,2009,milho,11655
3201,Vitória,ES,2009,soja,0
3201,Vitória,ES,2010,algodao_arboreo,0
3201,Vitória,ES,2010,algodao_herbaceo,0
3201,Vitória,ES,2010,cana,1421
3201,Vitória,ES,2010,milho,11577
3201,Vitória,ES,2010,soja,0
3201,Vitória,ES,2011,algodao_arboreo,0
3201,Vitória,ES,2011,algodao_herbaceo,0
3201,Vitória,ES,2011,cana,1301
3201,Vitória,ES,2011,milho,11566
3201,Vitória,ES,2011,soja,0
3201,Vitória,ES,2012,algodao_arboreo,0
3201,Vitória,ES,2012,algodao_herbaceo,0
3201,Vitória,ES,2012,cana,1191
3201,Vitória,ES,2012,milho,9224
3201,Vitória,ES,2012,soja,0
3201,Vitória,ES,2013,algodao_arboreo,0
3201,Vitória,ES,2013,algodao_herbaceo,0
3201,Vitória,ES,2013,cana,1224
3201,Vitória,ES,2013,milho,7364
3201,Vitória,ES,2013,soja,0
3201,Vitória,ES,2014,algodao_arboreo,0
3201,Vitória,ES,2014,algodao_herbaceo,0
3201,Vitória,ES,2014,cana,1324
3201,Vitória,ES,2014,milho,6174
3201,Vitória,ES,2014,soja,0
3201,Vitória,ES,2015,algodao_arboreo,0
3201,Vitória,ES,2015,algodao_herbaceo,0
3201,Vitória,ES,2015,cana,1253
3201,Vitória,ES,2015,milho,5382
3201,Vitória,ES,2015,soja,0
3201,Vitória,ES,2016,algodao_arboreo,0
3201,Vitória,ES,2016,algodao_herbaceo,0
3201,Vitória,ES,2016,cana,843
3201,Vitória,ES,2016,milho,3674
