CD_MUN,SIGLA_UF,ANO,Veg_Natural_Primaria,Veg_Natural_Secundaria,Silvicultura,Pastagem,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Outras_Areas_Edificadas,Corpo_Dagua,Outros_Usos,Nao_Observado
5212006,GO,2022,16435.945316596608,2831.747419801872,0.0,30770.541786832848,0.0,0.0,4771.480299488496,4179.279889463184,592.2004100253121,91.071465476112,0.0,149.068922493744,0.0,317.560669378128,0.0,0.0
5202601,GO,2022,9209.640842108784,2911.96820147112,637.068640012992,42003.18773144208,353.455253368272,0.0,3931.661463162048,1941.840783108864,1989.820680053184,96.853143434256,0.0,94.10283135,26.680034744352,108.125407925568,0.0,0.0
5212055,GO,2022,1819.67272333704,377.435164205088,17.877028547664,8854.64983053288,97.06393377648,78.14299115304,697.896710197632,271.257057536256,426.639652661376,2.830613167008,0.0,98.679993066864,0.0,7.718941579536001,0.0,0.0
5222203,GO,2022,52984.72215265047,3743.044257412944,27.111653064144,44155.357125549126,0.0,6207.364035447696,1518.4533242989442,1061.550201075408,456.903123223536,398.062504837008,0.0,112.963548161376,53.179392052512,357.54057095328,0.0,0.0
5211602,GO,2022,39167.03378972419,5795.740685260944,720.230448838032,77983.49312742383,44.6674772808,0.0,7239.905470378944,3452.304149673984,3787.60132070496,574.50405891384,0.0,85.209486435216,76.54700713334401,660.616932530016,0.0,0.0
5203939,GO,2022,5809.522358588256,724.9782503557441,0.0,14131.063338365951,0.0,0.0,425.405023514064,0.0,425.405023514064,6.27352209,0.0,115.191903207744,0.0,0.0,0.0,0.0
5216403,GO,2022,93875.30826965754,8817.620993748864,2559.918217051008,94551.43334879406,842.10741718488,17482.961021693904,177892.32362600634,30671.731304506517,147220.59232149983,595.88422219656,11.5432806456,402.388725670272,273.55567603003203,968.099816022768,0.0,0.0
5208301,GO,2022,43825.64087976941,2197.669995121392,0.0,39017.90464141838,0.0,0.0,16.341270340032,16.341270340032,0.0,347.131543101552,27.914663891664,184.130382750336,0.0,22.042647215424,0.0,0.0
5205703,GO,2022,11955.87764641512,2674.397448149328,0.0,33064.42251672648,0.0,0.0,67.2521568048,67.15178045136,0.10037635344,22.675018242096,0.0,82.750265775936,18.760340457936,127.417743056736,0.0,0.0
5216452,GO,2022,22136.80023495072,1943.115562797552,34.870745185056,11384.73619534152,0.0,11709.323209460448,61450.38350069732,1759.587438167856,59690.79606252946,21.089071857744,28.587185459712,88.110363049632,159.528138522192,20.506889007792,0.0,0.0
5221809,GO,2022,17677.390018307186,2067.180735649392,500.436347710464,36194.3680073279,178.880699465424,0.0,8342.288772033744,2152.892103851808,6189.396668181936,59.212010894256,0.0,122.77031789246398,248.371248951936,349.00858091088,0.0,0.0
5218508,GO,2022,55486.472272883,6138.295066645632,161.08397200051198,132875.94817828425,104.270955953472,59904.38690501444,58701.82800262651,21349.95000033456,37351.87800229195,10.037635344,0.0,1182.563932782672,536.541722042832,580.1452099771681,0.0,0.0
5203962,GO,2022,12491.897411420065,757.911731919408,0.0,11878.828757514577,0.0,0.0,0.0,0.0,0.0,133.73141568811198,0.0,102.263428884672,9.555828847488,159.889493394576,0.0,0.0
5209291,GO,2022,5087.605587012432,816.170167455984,9.003758903567999,15286.324903012945,0.0,0.0,191.377555468704,22.102873027488,169.27468244121602,28.70763708384,0.0,47.658692613312,0.0,3.202005674736,0.0,0.0
5210307,GO,2022,18862.74441371549,4272.7704250572,48.401477628768,34287.32770595668,0.0,0.0,2657.002226098176,2455.446508390656,201.55571770752,13.932237857472,0.0,115.613483892192,10.348802039664,428.30590012848,0.0,0.0
5217203,GO,2022,66200.44348636172,8495.473125018529,0.0,103875.91477687354,16.813039201200002,0.0,34183.94006191348,25322.454601711343,8861.485460202144,623.327117227056,36.195713050464,460.867989184416,4.677538070303999,494.544255763536,0.0,0.0
5220504,GO,2022,171990.766188949,27979.868370858625,5428.684436001552,288598.0462436443,36.276014133216,24189.426399351312,62167.96401380453,14260.839925728527,47907.124088076,1549.921311102384,0.0,260.15543284579195,39.508132713984,2252.023790509152,0.0,0.0
5204409,GO,2022,381150.6752287524,26979.628046464368,257.234480960688,338690.765051523,0.0,109.470451061664,155879.2773972118,35064.49162246589,120814.7857747459,3414.542565509856,101.560794410592,499.693562695008,48.160574380512,138.16805051016,0.0,0.0
5221858,GO,2022,1814.433077687472,35.101610797968,0.0,639.618199390368,0.0,0.0,116.496795802464,116.496795802464,0.0,0.0,0.0,2750.11133154912,948.00447006408,0.0,132.878216683872,0.0
5212907,GO,2022,3195.360760138272,237.028721013216,117.1893926412,5298.847622826912,0.0,0.0,3824.399291876064,1190.3330625389278,2634.0662293371365,35.84439581342399,0.0,103.979864528496,0.0,5.530737074544,0.0,0.0
5203104,GO,2022,92931.0779504828,6159.323912691312,251.211899754288,72794.54757397839,11.473017198192002,0.0,12677.814493261632,5540.07207541392,7137.742417847712,1142.202601064448,0.0,93.3500086992,0.0,498.398707735632,15.287318628912,0.0
5201603,GO,2022,2078.7440915656803,513.987155424864,0.0,11306.432602022976,3.81430143072,99.693794236608,1510.664119272,176.00993575703998,1334.65418351496,0.0,0.0,177.897011201712,0.0,7.849430839008,0.0,0.0
5212956,GO,2022,30569.53813906925,3131.180119748736,8.090334087263999,68662.98660294057,7.749054485567999,0.0,16695.36800206229,11892.901522266864,4802.466479795425,117.621010960992,0.0,133.109082296784,33.856944015312,652.727351149632,0.0,0.0
5214705,GO,2022,4785.64340295888,1375.025552868528,0.0,14867.564794096608,8.471764230336,667.030981514832,0.0,0.0,0.0,40.542009154416,0.0,60.707618560512,0.0,0.0,0.0,0.0
5206206,GO,2022,204202.96335206385,6086.601244624032,6105.873504484512,116095.89264682464,2292.766552370448,59.442876507168,294815.99998438,64908.26857562256,229907.73140875745,2386.8191955437283,251.121561036192,2563.56187868088,733.0786220783519,10254.056799651984,121.39516185033598,0.0
5221007,GO,2022,4056.7103242776,763.643221700832,46.414025830656,14449.738185267264,266.970987244368,0.0,1750.483302910848,227.663607237264,1522.819695673584,5.942280123648,0.0,172.8982688004,4.376409009984,0.220827977568,0.0,0.0
5208806,GO,2022,2906.939346163776,399.006042559344,392.732520469344,11738.884045548528,61.841871354384,181.962253516032,3505.312901925648,459.051177187152,3046.261724738496,1.686322737792,49.967348742432,2188.184429721312,836.064760707792,158.614713705888,0.0,0.0
5200308,GO,2022,31984.62389459568,2076.0740805641763,924.757306607376,34738.860694271185,16.782926295168,91.24210527696,11151.46154994696,3071.91792067776,8079.5436292692,351.2369359572481,0.0,1085.389585017408,2326.091501712528,3821.960146487472,30.895841588832,0.0
5207501,GO,2022,7598.208901618368,1978.056571430016,72.813006785376,19194.980105966544,285.038730863568,0.0,1758.413034832608,1672.942569878448,85.47046495416,100.406466346032,0.0,162.489240948672,0.0,41.85693938448,0.0,0.0
5217708,GO,2022,30587.73637194792,4013.84962135872,51.302354243184,62289.50974018502,287.397575169408,3041.413546867344,49677.92356492311,4783.615800619392,44894.30776430371,111.648617931312,0.0,549.46015873056,55.10661803856,581.921871433056,0.0,0.0
5212105,GO,2022,7556.763505282992,1240.60154034168,0.0,10822.658728983552,14.25344218848,718.564201370928,26324.240721948576,1199.989267739856,25124.25145420872,0.0,0.0,268.677385252848,59.62355394336,120.782866094352,0.0,0.0
5222302,GO,2022,86832.39139290461,3139.792410873888,332.59704712344006,74294.06991801855,4677.919500447071,24564.793810675532,31673.60776346184,19271.82824216021,12401.779521301632,548.9382016926719,119.64861330048,101.018762102016,161.917095734064,977.284252362528,0.0,0.0
5221080,GO,2022,74921.99427223315,345.465295634448,0.0,4989.999620927376,34.398976323888,0.0,151.206938822016,151.206938822016,0.0,486.704862559872,0.0,0.0,148.75775579808,115.141715031024,0.0,0.0
5213400,GO,2022,12696.665172437664,3549.297820003056,53.119166240448,29342.136089204923,0.0,0.0,1485.640294359408,1277.479812595536,208.160481763872,34.30863760579199,0.0,30.383922186288,16.381420881408,214.423966218528,0.0,0.0
5215207,GO,2022,11389.775088284208,5534.330547997151,4.205769209135999,50790.32442665121,0.0,0.0,57.947268840912,46.283536571184,11.663732269728,19.904630887152003,0.0,140.968550771136,16.271006892624,0.0,0.0,0.0
5207535,GO,2022,71496.15936696129,6608.42779325256,168.03001565856,123738.21695577988,0.0,0.0,349.490387407392,328.401315549648,21.089071857744,757.951882460784,27.824325173568,156.275944670736,28.727712354528,57.425311803024,0.0,0.0
5205802,GO,2022,37658.66828894596,2347.893245679696,870.473774667024,55541.06697151901,63.638608080960005,0.0,13847.590478616048,6698.866887702,7148.723590914048,549.670949072784,40.712648955264,271.598337137952,136.89327082147202,36.928460430576,0.0,0.0
5210406,GO,2022,23393.38169076005,4135.45557355128,1061.610426887472,75883.7503027185,1194.659283372192,3377.041959864672,41949.89792540078,4030.110590616,37919.78733478478,17.174394073583997,0.0,1148.536348966512,353.395027556208,478.965845709648,3.904640148816,0.0
5219506,GO,2022,2792.058609651696,411.69361363416,18.388947950208,10767.833164734624,91.232067641616,0.0,3198.89400777936,502.423799508576,2696.470208270784,4.2258444798240005,0.0,95.869455170544,0.0,38.835611145936,0.0,0.0
5220603,GO,2022,71767.93838153544,3486.391959302208,1484.385589941408,59686.04826101175,253.309765541184,11.493092468880002,105666.71926096122,20206.141377615077,85460.57788334615,805.078580400864,107.021268037728,595.201662993168,631.46763949104,2099.441695645008,0.0,0.0
5215256,GO,2022,35782.74465714115,4434.587144437824,0.0,77925.47559513552,0.0,0.0,10477.374110785297,4485.8593857749765,5991.51472501032,178.42900587494398,0.0,172.526876292672,0.0,690.217919159472,0.0,0.0
5211701,GO,2022,20209.313270383776,1211.853752716464,123.31235020104,39115.49053223275,130.63982400216,9669.946723713936,19707.411427913088,5404.021965961344,14303.389461951743,103.447869855264,52.225816694832,191.548195269552,86.213249969616,199.89950787576,0.0,0.0
5215231,GO,2022,8044.76322280224,495.186664425552,160.040057924736,7523.900287166736,0.0,0.0,861.741031917744,656.953195629456,204.787836288288,31.789191134448,91.402707442464,1858.939952802768,1046.313070623216,13.380167913552,0.0,0.0
5208004,GO,2022,360134.97848537297,14693.201030535984,1161.7559147145598,182157.60597509693,127.759022658432,99.252138281472,37046.54317276282,17619.904480692097,19426.638692070723,3367.104700874112,150.092761298832,3560.39944469352,287.658553688352,2356.666138970352,0.0,0.0
5221908,GO,2022,17161.927330486753,1577.223679238064,11.583431186976,32069.76311758349,0.0,0.0,3350.733317628048,769.976969602896,2580.756348025152,93.309858157824,7.086570552864,94.674976564608,0.0,62.905860700848,0.0,0.0
5210000,GO,2022,8377.96252804632,3042.10614370608,586.5291460559521,42594.19366286146,546.5693197514879,2397.830481516096,4874.757529542912,1037.730892404096,3837.026637138816,13.460468996304,0.0,1398.6641841036485,422.724974877216,170.12788144545598,0.0,0.0
5202155,GO,2022,79491.8686658374,8076.452037583248,24.953561465184,134379.2747861198,0.0,0.0,4926.350975211071,3944.64012566184,981.710849549232,548.928164057328,10.288576227600002,239.588318025936,0.0,286.112757845376,0.0,0.0
5220686,GO,2022,17059.824503767584,631.537902938448,0.0,16239.669395080033,0.0,0.0,1261.660499293392,49.826821847616,1211.833677445776,320.190529838256,0.0,204.155465261616,0.0,292.878124067232,0.0,0.0
5204508,GO,2022,60552.48690627048,1536.139637775072,298.35867296505603,51961.535793859824,792.732288927744,0.0,42496.59773441174,10461.303856599552,32035.293877812197,380.82788495136,10.308651498288,5305.562800872048,2253.669962705568,3624.519859270992,79.78916334945599,0.0
5211305,GO,2022,62800.42537919463,10299.38676086549,4002.747996668256,239078.70727952116,117.410220618768,18118.443715322544,18941.31902318832,12517.302666475727,6424.016356712592,86.203212334272,0.0,167.98986511718402,24.170625908352,7290.595528866144,0.0,0.0
5203203,GO,2022,42511.905128311344,5994.696655414368,118.052629280784,40723.248698187264,2687.5367128146245,7203.2681013733445,9762.383307596832,7988.060620743984,1774.322686852848,303.849259498224,1749.037883421312,350.504188577136,13.771635691968,941.309367289632,23.518179610992,0.0
5204557,GO,2022,5688.709379587872,1238.282846577216,77.932200810816,18193.274286812062,53.972365244688,0.0,1039.49751622464,637.59059705088,401.90691917376,5.902129582272001,0.0,74.097824109408,53.821800714528,9.074022350976,0.0,0.0
5206305,GO,2022,6458.947327709712,403.944559148592,494.644632116976,7739.227640566224,22.765356960192,0.0,7926.2187493896,1218.1473500771522,6708.071399312448,68.848140824496,2.328731399808,174.47417754940798,12.557081815344,19.262222225136,0.0,0.0
5205000,GO,2022,7812.632867836896,612.275680713312,91.503083795904,27553.780788141168,129.314856136752,5832.538656432048,1162.70949007224,885.650679307152,277.058810765088,0.0,0.0,258.509260649376,40.05016502256,310.11274395287995,0.0,0.0
5221577,GO,2022,36721.15314781637,5641.20125150472,0.0,74079.43516145779,42.168106080144,0.0,2023.28615629008,2023.28615629008,0.0,685.1388756754079,0.0,89.39518037366399,28.496846741616,435.201755609808,0.0,0.0
5200852,GO,2022,2035.040227277904,448.601998794048,6.414048984816,8732.94350198688,0.0,509.028563564928,2058.307466005296,641.665877000544,1416.6415890047522,0.0,0.0,155.523122019936,67.071479368608,6.233371548624,0.0,0.0
5212600,GO,2022,14288.654213266753,1193.4447294955678,61.861946625072,22468.7448357768,6.544538244288,0.0,11078.397602277984,2820.595606934688,8257.801995343296,21.018808410336,0.0,93.721401206928,0.0,81.264695745024,0.0,0.0
5205059,GO,2022,4173.006367373184,728.411121643392,0.0,9294.268145694048,0.0,8004.873659945184,9153.249406746192,2997.970661098512,6155.27874564768,1.415306583504,0.0,137.104061163696,5.530737074544,164.26590240456,0.0,0.0
5221551,GO,2022,13032.46422523584,2093.138060648976,0.0,16074.429842047104,0.0,22276.855360905556,42877.99776457771,10801.429130230992,32076.56863434672,3.56336054712,0.0,108.647364963456,67.974866549568,2250.096564523104,0.0,0.0
5220280,GO,2022,2593.012300780176,406.443930349248,6.383936078784,12468.088140384096,0.0,2150.9548402304163,324.597051754272,274.388799763584,50.208251990688,3.352570204896,0.0,57.184408554768,0.0,9.375151411296,0.0,0.0
5220264,GO,2022,17972.78758884576,821.269286210736,305.003587562784,20222.14136835341,87.909610342752,0.0,16861.52097991152,4190.120535634704,12671.400444276816,50.33874125016,0.0,113.605956823392,47.789181872784,13.811786233344,0.0,0.0
5208905,GO,2022,99251.02410394882,16327.890172118448,345.154128938784,197187.479332706,4.255957385856,750.524032306224,9112.496607249552,1432.400676494832,7680.09593075472,695.9293336702079,88.160551226352,672.4412669652481,160.019982654048,356.265791264592,5.079043484064,0.0
5215702,GO,2022,28871.882910973876,1827.923659589808,304.903211209344,59670.09845845013,425.565625679568,0.0,68680.79336804083,3922.697854799856,64758.09551324098,134.183109278592,0.0,891.64314760752,132.7477274244,535.10634018864,9.796732095744,0.0
5207600,GO,2022,36296.18978025744,7815.965362771104,22.946034396384004,84628.60847785871,0.0,0.0,4147.942391919216,4054.893512280336,93.04887963888,241.073888056848,0.0,203.332379163408,30.403997456976,538.1075931564959,0.0,0.0
5209408,GO,2022,73108.21364084304,1245.058250434416,0.0,48838.96796523624,0.0,0.0,2624.13900798192,1734.674027244048,889.464980737872,494.172863255808,42.047654456016,61.70134445956799,5.5206994392,5.179419837504,21.420313824096,0.0
5210901,GO,2022,29947.174634835217,5337.944212491793,0.0,49938.8318204197,62.464204745712,8610.253485177169,3413.026882572912,1121.565222797184,2291.461659775728,780.958142669232,18.850679176032,686.062338127056,73.32492618792,294.283393015392,3.5131723704,0.0
5201306,GO,2022,13470.235615493712,2841.815168051904,417.134011990608,61112.275791770015,104.672461367232,8766.218263152241,14667.253743171745,2896.480130135328,11770.773613036416,0.0,0.0,660.697233612768,120.572075752128,158.48422444641602,0.0,0.0
5219605,GO,2022,23322.857264833103,3933.84966766704,81.71638933550399,49313.818380454846,0.0,0.0,4541.046304896288,3545.282765865456,995.763539030832,185.224485002832,0.0,199.728868074912,0.0,118.935941191056,0.0,0.0
5214408,GO,2022,5206.009533530256,629.851580200656,399.126494183472,15957.270562311936,11.89459788264,346.017365578368,6515.951058828288,234.549425083248,6281.40163374504,0.0,0.0,259.794077973408,92.617261319088,81.53571189931199,0.0,0.0
5213103,GO,2022,428189.6843864672,20201.965721311968,4771.671014560032,282742.973095865,199.106534683584,61240.75752417322,150006.02609182452,28484.27962216531,121521.7464696592,1367.156046758832,11.19196340856,2241.20321960832,1189.479863534688,1742.854700049408,165.95222514235198,0.0
5200050,GO,2022,2479.888150453296,314.950884188688,227.774021226048,9732.832509144097,0.0,0.0,497.6057345434561,118.173080904912,379.4326536385441,1.3149302300640002,0.0,325.088895886128,1466.659125923904,12.075275318832,0.0,0.0
5222005,GO,2022,23136.538677577777,1659.311461081296,352.32100057440005,24100.06133188368,13.972388398848,0.0,50136.78402703872,6031.71545456304,44105.06857247568,84.978620822304,0.0,525.249382280832,183.317334287472,19.382673849264,10.609780558608,0.0
5207253,GO,2022,120405.6818710305,6221.597402365488,104.74272481464,165314.14270116924,0.0,0.0,45636.72138725199,16778.549886158016,28858.17150109397,478.915657532928,0.0,230.223204249984,0.0,644.1050223891359,0.0,0.0
5211404,GO,2022,7045.436323224288,1610.518515674112,95.357535768,28324.14922552248,302.614630350912,546.489018668736,1949.188332180672,216.3110416632,1732.877290517472,0.0,0.0,192.812937322896,25.19446471344,24.873260382432,0.0,0.0
5205521,GO,2022,138539.09170065096,1455.587614139472,136.883233186128,29568.755782366417,187.49299059057603,0.0,0.0,0.0,0.0,868.797489564576,0.0,100.265939451216,38.875761687312,6110.721682355664,0.0,0.0
5222054,GO,2022,10906.462946470609,1610.398064049984,3.71392507728,10885.98617036885,112.331177134704,20745.97544405073,31938.09945477624,3374.381986498512,28563.71746827773,0.0,0.0,380.054987029872,110.634816761568,765.460033698096,0.0,0.0
5206800,GO,2022,1225.555124961024,216.632245994208,3.834376701408,7429.375875132288,0.0,0.0,38.785422969216,13.681296973872,25.104125995344,0.0,0.0,91.111616017488,3.553322911776,6.213296277936,0.0,0.0
5221601,GO,2022,85025.34601483031,5097.884125604688,54.494322282576,78531.42756558211,404.627118351984,9840.225169689553,25397.174759212085,3734.592568453296,21662.58219075879,1786.458187983744,0.0,1614.122026762608,239.578280390592,14420.879983653263,0.0,0.0
5205513,GO,2022,84059.97643562112,4407.254663396112,750.4638064941599,79451.22628032955,118.303570164384,0.0,15407.208145460736,4042.346468100336,11364.8616773604,532.526667905232,278.574493702032,601.023491492688,742.393547677584,103.53820857336,0.0,0.0
5219258,GO,2022,25096.085849433457,4239.04397030136,36.697594817664005,79044.93291451046,0.0,0.0,11811.144982389984,6621.998676237648,5189.146306152336,83.52316369742401,0.0,148.10530950072,0.0,1148.215144635504,0.0,0.0
5218300,GO,2022,106112.78173801323,3729.202358273568,0.0,95081.49075840467,53.490558748176,163.242063599472,5752.578853281744,4862.852894024928,889.725959256816,2565.629631561744,33.686304214463995,1283.020587305424,62.725183264656,606.97580925168,0.0,0.0
5210109,GO,2022,168437.32282554882,5734.942727982336,5165.347072751712,149889.1378282436,444.737509186608,4495.786607130192,121776.1804503589,39251.811657839615,82524.36879251928,2240.560810946304,0.0,1038.74469357384,334.544348380176,2514.899422533168,11.74403335248,0.0
5200902,GO,2022,7907.026790611872,1935.90854062056,79.819276255488,25123.107163779503,0.0,0.0,7407.965598943536,2841.574264803648,4566.391334139888,89.5858954452,0.0,110.072709182304,53.390182394736,0.0,0.0,0.0
5210158,GO,2022,2780.364764475936,1315.38192365448,7.036382376144,14790.546018102094,0.0,5181.136273147824,1267.412064345504,879.176404510272,388.235659835232,6.303634996032,0.0,77.249641607424,0.0,24.5922065928,0.0,0.0
5212709,GO,2022,71835.96343626174,1611.953897528304,0.0,12795.455579493311,0.0,43.03134271972801,1058.699512637712,1043.582833809648,15.116678828064,1053.24907664592,0.0,216.672396535584,19.693840544928,503.005982358528,0.0,0.0
5204201,GO,2022,10523.416744108225,2248.651145033568,941.018275864656,27203.53757808297,612.787600115856,0.0,2893.0974470244,2814.412423562784,78.685023461616,81.144244120896,0.0,68.98866771931199,0.0,0.0,0.0,0.0
5215801,GO,2022,1290.980432133216,132.607200529584,4.336258468608,3054.121193212848,0.0,0.0,1674.046709766288,739.753649582112,934.293060184176,0.0,0.0,122.669941539024,20.52696427848,0.0,0.0,0.0
5209937,GO,2022,6834.1240239624,465.184172382336,164.61721964160003,20506.08599696448,218.629735427664,20556.786093087027,19123.59244340001,5514.546368734128,13609.046074665888,0.0,0.0,148.135422406752,0.0,4815.987174603792,0.0,0.0
5209903,GO,2022,37856.198914880544,916.917913403712,0.0,116244.75077897616,0.0,0.0,3782.773218104496,2181.087821533104,1601.685396571392,602.7399271365119,0.0,470.072500794864,35.944772166864,510.594434678592,26.14804007112,0.0
5201405,GO,2022,3901.237390434384,819.904167803952,9.927221355216,7716.301681440528,0.0,0.0,375.6585027492,352.642204905408,23.016297843792,24.582168957456,182.263382576352,15319.92086850931,1032.862639262256,0.0,26.90086272192,0.0
5204250,GO,2022,7776.035649372671,591.01596905472,0.0,14265.206297103168,79.106604146064,16138.530181353888,13009.2772875912,3508.986676461552,9500.290611129649,7.969882463136,0.0,376.120233975024,156.817976979312,855.969391594944,0.0,0.0
5208608,GO,2022,37189.38876134328,6843.730040986608,205.992352529568,85398.39473239008,2013.24852094608,17990.62446685205,8180.37167629968,5416.067128374144,2764.304547925536,192.913313676336,31.146782472432,2252.927177690112,474.278270004,558.69478324704,0.0,0.0
5209952,GO,2022,20160.07866902145,1618.488398137248,49.013773384752,33303.04722175939,74.47925425248,6224.106811201488,37759.72720158936,8067.378015232272,29692.34918635709,65.254667371344,228.948424561296,466.2481617288,193.354969631472,418.92071108184,0.0,0.0
5218805,GO,2022,170921.71787427156,25071.021873979487,9997.966609120513,146130.25418225784,377.836669618848,46244.79129875616,475875.8098571743,23898.59595289425,451977.21390428,155.292256407024,66.338731988496,5416.799875754256,2570.277056726016,922.55906446704,278.14287538224,0.0
5200100,GO,2022,29071.79245648497,3127.2252914232,2334.181835799792,50165.200572697584,271.076380100064,0.0,19009.635169339585,5577.793509036673,13431.841660302913,411.834140528976,197.44028721648,1007.196405687648,1304.250186057984,2458.01614303872,14.373893812608,0.0
5201454,GO,2022,11115.97850900592,2213.780399848512,1103.256575929728,44260.3608288827,54.785413707552,0.0,4672.509214996656,2692.936960629696,1979.57225436696,39.29734237176,0.0,95.65866482832,80.481760188192,217.525595539824,0.0,0.0
5200159,GO,2022,1240.792255413216,223.969757430672,20.22583521816,9004.842968185152,21.651179437008,0.010037635344,1481.645315492496,277.922047404672,1203.723268087824,0.0,0.0,95.377611038688,0.0,6.002505935712,0.0,0.0
5200134,GO,2022,30973.191606792865,3130.969329406512,22.715168783472,42394.45475715121,41.585923230192,24503.313294193536,61347.17653409031,9053.906929746625,52293.26960434368,4.878290777184,0.0,848.360864004192,86.554529571312,1764.134486978688,0.0,0.0
5214507,GO,2022,4118.702760162144,1406.252636423712,15.688824042672,12400.595080331042,142.614722967552,0.0,2109.499406259696,472.150291311072,1637.349114948624,7.488075966624,0.0702634474079999,727.618148451216,144.47168550619202,390.31345035144,0.0,0.0
5207352,GO,2022,10969.358769536111,1322.0067629815198,0.0,20626.01566405459,12.34629147312,155.292256407024,29098.613018124142,3473.202506460192,25625.41051166395,11.884560247296,26.067738988368,159.23704709721602,5.129231660784,655.80890520024,0.0,0.0
5203807,GO,2022,36689.55467175346,3701.066866404336,3.623586359184,101345.08562704944,7.417812519216,0.0,4864.910609270448,662.815174670352,4202.095434600096,0.0,0.0,284.0650802352,218.137891295808,4917.728646450576,0.0,0.0
5216304,GO,2022,10503.692790657264,1390.51362420432,8.863232008752,31166.014581751104,57.706365592656,11081.087688550177,3175.747220676096,2967.847717431168,207.899503244928,0.0,0.0,267.533094823632,43.69382665243201,0.0,0.0,0.0
5206909,GO,2022,19250.66890685505,1265.755854513744,59.503102319232,25896.8482466364,0.0,0.0,3241.845049416336,1694.764389116304,1547.080660300032,372.29589490896,0.0,90.48928262616,0.0,904.280530505616,0.0,0.0
5215009,GO,2022,1905.1431882912,377.706180359376,19.733991086304,10044.300333868416,0.0,0.0,45.490563379008,25.355066878944,20.135496500064,0.0,22.052684850768,196.93840544928,199.859357334384,12.868248511008,0.0,0.0
5200175,GO,2022,117299.2344847694,1325.158580479536,1192.932810093024,37131.32104087824,691.5127741188481,3.754075618656,48846.837471345934,16480.64290678344,32366.19456456249,1719.707912946144,0.0,140.97858840648,138.66993227736,2123.501907564576,0.0,0.0
5209101,GO,2022,35783.44729161523,6757.306000674768,115.28224192584,42155.217756362304,196.7376527424,51217.997955753024,123620.45541792408,14548.458328875504,109071.99708904856,4.055204678976,0.0,1098.0671184568798,249.555689922528,935.587915143552,0.0,0.0
5219308,GO,2022,11971.074626325935,2489.203076052528,0.0,13494.777633909793,101.540719139904,23780.784226861728,66017.12615207424,6443.248466031696,59573.87768604254,4.737763882368,25.074013089312,1252.1648962579682,387.984718951632,1111.778528336784,0.0,0.0
5220405,GO,2022,97.786643521248,0.15056453016,0.0,670.8352453102079,0.0,609.9369116781601,331.523020141632,331.523020141632,0.0,0.0,0.0,24.94352382984,0.0,0.0,0.0,0.0
5209150,GO,2022,5155.118722336177,297.455285784096,0.0,13798.727269761455,15.40777025304,18855.065622677328,10699.235964793728,6899.549331134592,3799.686633659136,0.0,0.0,146.961019071504,15.126716463408,2793.7951205662084,0.0,0.0
5221700,GO,2022,9799.773499253231,782.192771816544,124.135436299248,34376.311343281246,489.8366047872,3172.735930072896,5011.660837999728,2342.7840892896,2668.876748710128,32.501863243872,0.0,410.428871580816,44.26597186704,353.485366274304,0.0,0.0
5219357,GO,2022,14969.215927225296,2775.7876027590723,52.486795213776,43424.96858974296,382.443944241744,17104.50201868373,4947.982079377392,3273.413412573216,1674.568666804176,228.536881512192,0.0,96.92340688166402,10.208275144848,732.014632731888,0.0,0.0
5218003,GO,2022,153575.26869325608,23205.477157120367,154.208191789872,292282.6513880846,81.15428175624001,0.0,24752.58793032643,13448.293344631727,11304.294585694704,1475.0305138008,23.618555964432,1594.538600206464,261.4804007112,1338.006753719856,0.0,0.0
5220009,GO,2022,220034.9341123766,3604.143459522672,1250.829890757216,64291.335432109634,87.17686296264002,0.0,50484.33715082472,17097.73665246187,33386.60049836285,2868.334600630752,21.068996587056,372.315970179648,145.69627701815998,3235.521339149616,0.0,0.0
5212808,GO,2022,45008.38548998827,10338.443199988991,19.011281341536,116056.74586898304,0.0,0.0,2498.728791993984,1741.168377311616,757.560414682368,1166.192549536608,10.930984889616,347.362408714464,56.742752599632,208.822965696576,0.0,0.0
5204300,GO,2022,32743.579540590865,6303.966237998352,259.12155640536,133682.85360831773,41.686299583632,24581.46632298192,11430.297022167935,6691.248322475904,4739.048699692032,20.316173936256,0.0,428.346050669856,228.496730970816,6726.701250510912,0.0,0.0
5221304,GO,2022,6580.553279902272,460.416295593936,100.818009395136,14575.881148635312,0.0,0.0,1060.837528965984,454.915671425424,605.9218575405599,58.92091946928,0.0,155.201917688928,0.0,7093.576822334112,0.0,0.0
5213707,GO,2022,65211.45535118808,9093.405024825262,134.574577057008,162433.58226068952,6.032618841744,7103.494006053984,54119.93855951549,40814.189674403904,13305.748885111583,238.514291044128,0.0,318.965938326288,127.899549553248,4521.382577257392,15.036377745312,0.0
5218052,GO,2022,8843.718845643263,1229.439689839152,4.195731573792,7861.997958458688,0.0,25812.50199684077,19408.631174263588,7659.11727288576,11749.513901377826,0.0,0.0,124.346226641472,25.736497022016,750.825161366544,0.0,0.0
