CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado,mb_municipio,mb_state_acronym,municipality,state_acronym,MB_Floresta_ha,MB_Pastagem_ha,MB_Savana_ha,TC_Floresta,TC_Pastagem,TC_Agri,MB_Agricultura_ha,MB_Mosaico_ha
1300201,AM,2012,7648636.1447,22431.5554,1566.9953,0.0000,310.9961,94.6248,94.7854,0.0000,0.0000,0.0000,0.0000,156.3462,11.4730,342.9258,36799.5270,104.7728,26175.2320,Atalaia do Norte,AM,Atalaia do Norte,AM,7605276.2305,665.3447,,7671067.7001,405.6208,94.7854,,
1302009,AM,2012,380635.7546,9488.2856,16326.7559,0.0000,1229.4297,1195.9943,0.0000,0.0000,0.0000,0.0000,0.0000,39.6687,0.0000,237.9723,26358.6798,502.8554,822.5441,Itapiranga,AM,Itapiranga,AM,407708.0557,4324.8534,,390124.0402,2425.4239,0.0000,0.7144,
1303304,AM,2012,3840986.6650,44005.9570,163144.2569,0.0000,13115.8971,23852.3526,0.0000,0.0000,0.0000,0.0000,0.0000,1784.4105,1106.4184,574.1026,77883.3778,3952.3892,4925.6985,Novo Aripuanã,AM,Novo Aripuanã,AM,4006543.7576,118704.1488,,3884992.6219,36968.2496,0.0000,0.0000,
1301605,AM,2012,1115640.2476,7065.5618,15755.0724,0.0000,417.2745,694.3936,0.0000,0.0000,0.0000,0.0000,0.0000,12.7679,0.0000,448.6823,84196.2072,481.8266,234.3989,Fonte Boa,AM,Fonte Boa,AM,1148795.3049,1645.0167,,1122705.8093,1111.6681,0.0000,,
1302900,AM,2012,3690120.3734,102278.9671,86908.6172,0.0000,7709.9780,8814.1982,379.5531,0.0000,0.0000,0.0000,0.0000,1105.5351,538.1277,686.4839,135283.7962,2477.3185,5269.7184,Maués,AM,Maués,AM,3859894.3878,25474.5672,,3792399.3405,16524.1761,379.5531,5.8013,
1302900,AM,2012,3690120.3734,102278.9671,86908.6172,0.0000,7709.9780,8814.1982,379.5531,0.0000,0.0000,0.0000,0.0000,1105.5351,538.1277,686.4839,135283.7962,2477.3185,5269.7184,Maués,PA,Maués,PA,2.9391,,,3792399.3405,16524.1761,379.5531,,
1301209,AM,2012,5419744.4060,63449.7399,81917.7644,0.0000,2128.3501,1277.7809,0.0000,0.0000,0.0000,0.0000,0.0000,96.7929,14.0828,1185.5250,276994.6000,6587.9410,366.6046,Coari,AM,Coari,AM,5553303.1225,2665.2625,,5483194.1460,3406.1310,0.0000,,
1302504,AM,2012,435559.9687,46641.6493,80808.3748,0.0000,6389.3765,3788.5750,0.0000,0.0000,0.0000,0.0000,0.0000,145.2145,7.8294,1048.0094,147761.0588,8070.1886,9542.4386,Manacapuru,AM,Manacapuru,AM,569495.4944,23859.5988,,482201.6180,10177.9514,0.0000,14.2823,
1302553,AM,2012,311495.7193,38438.2212,10644.7316,0.0000,1828.0843,3220.3043,0.0000,0.0000,0.0000,0.0000,0.0000,7.0464,0.0000,133.1191,31775.9415,2107.4718,1204.9780,Manaquiri,AM,Manaquiri,AM,361038.9291,8075.3965,,349933.9405,5048.3885,0.0000,0.0000,
1303809,AM,2012,10602668.9743,102418.1691,47991.3298,0.0000,5360.9103,763.4324,0.0000,0.0000,0.0000,0.0000,0.0000,265.0939,44.4165,1870.8245,147065.8220,878.4738,32115.3239,São Gabriel da Cachoeira,AM,São Gabriel da Cachoeira,AM,10731905.0704,3630.9438,,10705087.1433,6124.3428,0.0000,0.0000,
1300839,AM,2012,867162.1881,18938.2575,18549.5903,0.0000,833.5654,305.5255,0.0000,0.0000,0.0000,0.0000,0.0000,45.0589,0.0000,241.9672,43507.8995,1180.7873,2517.8204,Caapiranga,AM,Caapiranga,AM,913103.6456,6393.7666,,886100.4457,1139.0909,0.0000,0.0000,
1300805,AM,2012,4174419.4858,40222.2101,58919.0324,0.0000,3231.5565,2597.2181,0.0000,0.0000,0.0000,0.0000,0.0000,198.3838,5.9122,1451.1711,183905.9211,4792.6396,221.4704,Borba,AM,Borba,AM,4262883.3572,19997.8848,,4214641.6958,5828.7745,0.0000,0.0000,
1304302,AM,2012,2667512.4835,20954.6679,43009.4406,0.0000,1226.3280,2273.3538,0.0000,0.0000,0.0000,0.0000,0.0000,49.5960,1325.1987,296.4415,68720.3417,850.5993,5647.3142,Urucará,AM,Urucará,AM,2714865.8621,11648.9614,,2688467.1514,3499.6818,0.0000,13.1299,
1302603,AM,2012,865480.0410,70164.1150,223.3073,146.8506,10819.2660,5795.8009,237.7414,0.0000,0.0000,0.0000,0.0000,393.2444,2206.8042,32292.1770,156666.3585,2568.8818,1969.8759,Manaus,AM,Manaus,AM,947468.2031,14809.4555,,935644.1560,16615.0669,237.7414,203.3447,
1301308,AM,2012,1643765.3019,22966.1699,72734.5024,0.0000,414.7149,448.6120,0.0000,0.0000,0.0000,0.0000,0.0000,55.4780,0.0000,192.9535,144025.9342,685.7813,512.3008,Codajás,AM,Codajás,AM,1735945.7710,561.1780,,1666731.4718,863.3270,0.0000,,
1303908,AM,2012,1906139.1626,11523.0147,8122.9163,0.0000,2427.4817,565.9420,0.0000,0.0000,0.0000,0.0000,0.0000,56.8130,0.0000,599.4576,54805.6797,378.5895,655.9294,São Paulo de Olivença,AM,São Paulo de Olivença,AM,1906852.6515,1229.4441,,1917662.1773,2993.4236,0.0000,,
1300029,AM,2012,540940.3443,25875.8094,5446.6217,0.0000,3271.3557,333.8518,0.0000,0.0000,0.0000,0.0000,0.0000,74.7202,0.0000,134.9159,19377.3639,637.9620,1409.5952,Alvarães,AM,Alvarães,AM,573671.6061,1183.3193,,566816.1537,3605.2074,0.0000,,
1300904,AM,2012,3181842.8759,35237.3196,97829.0224,0.0000,21221.6088,32756.8995,0.0000,0.0000,0.0000,0.0000,0.0000,5364.7648,0.0000,335.4377,33702.2339,2086.6337,3864.1584,Canutama,AM,Canutama,AM,3268015.3598,117948.0757,,3217080.1955,53978.5083,0.0000,196.1664,
1300904,AM,2012,3181842.8759,35237.3196,97829.0224,0.0000,21221.6088,32756.8995,0.0000,0.0000,0.0000,0.0000,0.0000,5364.7648,0.0000,335.4377,33702.2339,2086.6337,3864.1584,Canutama,RO,Canutama,RO,0.0000,0.4423,,3217080.1955,53978.5083,0.0000,,
1300060,AM,2012,424841.8319,8480.7278,22018.8881,0.0000,908.9179,709.8013,0.0000,0.0000,0.0000,0.0000,0.0000,19.7842,0.0000,207.9698,21774.3211,294.0525,195.1718,Amaturá,AM,Amaturá,AM,447978.5639,367.9590,,433322.5597,1618.7193,0.0000,,
1303957,AM,2012,989277.6206,10255.3517,6406.6312,0.0000,1111.2164,1588.1647,0.0000,0.0000,0.0000,0.0000,0.0000,94.2534,14.1230,291.4427,57130.6871,635.5630,5747.0180,São Sebastião do Uatumã,AM,São Sebastião do Uatumã,AM,1007361.4028,10091.9343,,999532.9722,2699.3811,0.0000,2.5901,
1303106,AM,2012,450779.7742,30669.9145,28093.2033,0.0000,3160.9216,2752.8516,0.0000,0.0000,0.0000,0.0000,0.0000,218.3888,0.0000,283.7138,43292.0101,3170.6381,490.8906,Nova Olinda do Norte,AM,Nova Olinda do Norte,AM,509621.5752,7962.0829,,481449.6887,5913.7732,0.0000,,
1304401,AM,2012,13369.1968,5800.4684,168960.4743,0.0000,127.8694,442.1277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.9233,96944.5060,119.7390,2615.7475,Urucurituba,AM,Urucurituba,AM,189790.3314,4045.1877,,19169.6652,569.9972,0.0000,27.8618,
1301852,AM,2012,130455.1917,25623.1119,13201.6988,0.0000,4608.8806,3184.1889,72.1907,0.0000,0.0000,0.0000,0.0000,102.3437,34.1480,2021.4292,31898.5411,1648.7820,10624.7366,Iranduba,AM,Iranduba,AM,174650.3671,12118.1745,,156078.3036,7793.0695,72.1907,3.2133,
1301001,AM,2012,2536210.2458,18169.8766,1228.9278,0.0000,5686.4308,3247.7873,0.0000,0.0000,0.0000,0.0000,0.0000,54.2032,9.8971,469.1390,39681.6935,629.8014,68.9786,Carauari,AM,Carauari,AM,2535077.9421,5132.8712,,2554380.1224,8934.2182,0.0000,,
1302306,AM,2012,6874069.1552,18532.2653,8745.4002,0.0000,1404.8273,1248.5112,0.0000,0.0000,0.0000,0.0000,0.0000,67.4529,0.0000,313.9371,111411.7699,546.3886,787.4926,Jutaí,AM,Jutaí,AM,6838065.2206,2442.4881,,6892601.4205,2653.3385,0.0000,,
1303601,AM,2012,6133842.4519,17580.4365,94724.4320,0.0000,1451.4421,360.1805,0.0000,0.0000,0.0000,0.0000,0.0000,140.8381,0.1205,282.8305,62852.2798,580.2456,5117.0460,Santa Isabel do Rio Negro,AM,Santa Isabel do Rio Negro,AM,6203170.0195,8685.4821,,6151422.8884,1811.6225,0.0000,0.0000,
1300631,AM,2012,1596081.2342,18395.7836,88910.7541,0.0000,1619.7331,1170.7797,0.0000,0.0000,0.0000,0.0000,0.0000,92.9084,0.0000,357.8718,57079.7461,612.1352,321.2445,Beruri,AM,Beruri,AM,1653996.8072,2528.6030,,1614477.0178,2790.5128,0.0000,,
1300607,AM,2012,842565.0932,12533.4532,1.4454,0.0000,1011.7736,11.4931,49.1342,0.0000,0.0000,0.0000,0.0000,25.2045,0.0000,912.8727,18006.3735,121.1442,2771.3610,Benjamin Constant,AM,Benjamin Constant,AM,850129.0108,661.9661,,855098.5464,1023.2667,49.1342,,
1301951,AM,2012,2518550.7429,8783.4027,308.0651,0.0000,1286.9453,1388.6265,0.0000,0.0000,0.0000,0.0000,0.0000,147.3224,9.0038,124.9284,29007.4713,225.8267,226.4691,Itamarati,AM,Itamarati,AM,2498697.2283,1726.5020,,2527334.1456,2675.5719,0.0000,,
1304104,AM,2012,8210650.5346,22377.6232,215785.7622,0.0000,1937.6952,1478.9753,0.0000,0.0000,0.0000,0.0000,0.0000,67.3826,3.4228,313.1341,145533.7376,826.9104,565.7312,Tapauá,AM,Tapauá,AM,8369469.5113,3584.0116,,8233028.1577,3416.6705,0.0000,,
1300680,AM,2012,113252.8027,16368.9441,86164.0254,0.0000,688.5517,825.7561,0.0000,0.0000,0.0000,0.0000,0.0000,29.8720,0.0000,180.1053,41398.8117,323.7338,1838.8245,Boa Vista do Ramos,AM,Boa Vista do Ramos,AM,215577.3137,6551.7517,,129621.7468,1514.3078,0.0000,6.0701,
1302405,AM,2012,6385663.7767,73326.1809,180857.6920,0.0000,22970.4459,218518.9199,0.0000,0.0000,0.0000,0.0000,0.0000,8528.1757,231.3575,1195.9040,45193.6301,1915.9035,6529.3613,Lábrea,AM,Lábrea,AM,6494418.5773,373425.2013,,6458989.9575,241489.3659,0.0000,71.9123,
1302405,AM,2012,6385663.7767,73326.1809,180857.6920,0.0000,22970.4459,218518.9199,0.0000,0.0000,0.0000,0.0000,0.0000,8528.1757,231.3575,1195.9040,45193.6301,1915.9035,6529.3613,Lábrea,RO,Lábrea,RO,0.0882,0.0881,,6458989.9575,241489.3659,0.0000,,
1302405,AM,2012,6385663.7767,73326.1809,180857.6920,0.0000,22970.4459,218518.9199,0.0000,0.0000,0.0000,0.0000,0.0000,8528.1757,231.3575,1195.9040,45193.6301,1915.9035,6529.3613,Lábrea,AC,Lábrea,AC,0.0881,0.0881,,6458989.9575,241489.3659,0.0000,,
1301100,AM,2012,462146.4928,68697.9577,8434.2435,0.0000,13027.1342,8846.9309,0.0000,0.0000,0.0000,0.0000,0.0000,129.8067,0.0000,371.2219,35952.9328,8143.4231,9280.6370,Careiro,AM,Careiro,AM,545333.9482,35698.6700,,530844.4506,21874.0651,0.0000,0.0000,
1302801,AM,2012,1449643.7280,8646.3890,59676.3820,0.0000,791.1263,182.1229,0.0000,0.0000,0.0000,0.0000,0.0000,76.6072,0.0000,157.9823,175995.0499,268.1554,561.6760,Maraã,AM,Maraã,AM,1541718.9643,341.0739,,1458290.1170,973.2491,0.0000,,
1303007,AM,2012,1224860.2797,33815.0971,34691.9448,0.0000,4212.9662,6979.2281,0.0000,0.0000,0.0000,0.0000,0.0000,267.8744,0.0000,128.2408,113395.0460,893.1187,1703.1057,Nhamundá,AM,Nhamundá,AM,1300404.8456,12423.1970,,1258675.3768,11192.1943,0.0000,7.3247,
1300086,AM,2012,201371.3765,16600.5525,4023.6363,0.0000,553.1339,611.1615,0.0000,0.0000,0.0000,0.0000,0.0000,64.7227,0.0000,81.4153,22276.8453,989.3696,138.5595,Anamã,AM,Anamã,AM,226858.4719,617.3574,,217971.9290,1164.2954,0.0000,0.0000,
1301902,AM,2012,470659.6322,88959.5169,84089.4168,5444.1926,38577.8547,19537.6951,0.0000,0.0000,0.0000,0.0000,0.0000,609.2042,0.0000,1457.5249,172512.6229,10201.9615,4491.9221,Itacoatiara,AM,Itacoatiara,AM,676968.4078,44845.6285,,559619.1491,58115.5498,0.0000,6.6936,
1301159,AM,2014,77250.3141,11717.1325,71019.7933,0.0000,10838.5684,12313.6993,0.0000,0.0000,0.0000,0.0000,0.0000,380.8379,0.0000,29.4303,63868.4097,13978.9430,3546.0657,Careiro da Várzea,AM,Careiro da Várzea,AM,177069.1418,22289.7153,,88967.4466,23152.2677,0.0000,0.0000,
1303700,AM,2014,1176665.8283,9573.7460,8924.5218,0.0000,1713.3942,314.9408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,810.0673,44494.1976,395.6234,5452.7446,Santo Antônio do Içá,AM,Santo Antônio do Içá,AM,1183202.4632,273.1796,,1186239.5743,2028.3351,0.0000,,
1300706,AM,2014,1987178.4030,46587.3156,5846.4107,0.0000,59474.2441,108020.2938,0.0000,0.0000,0.0000,0.0000,0.0000,7390.4198,193.9271,569.8867,15476.6084,1183.2264,2236.1543,Boca do Acre,AM,Boca do Acre,AM,2009050.7383,170020.9994,,2033765.7186,167494.5379,0.0000,19.3173,
1300706,AM,2014,1987178.4030,46587.3156,5846.4107,0.0000,59474.2441,108020.2938,0.0000,0.0000,0.0000,0.0000,0.0000,7390.4198,193.9271,569.8867,15476.6084,1183.2264,2236.1543,Boca do Acre,AC,Boca do Acre,AC,0.9714,0.3531,,2033765.7186,167494.5379,0.0000,,
1304237,AM,2014,602158.8484,6077.9187,6764.8744,0.0000,869.2693,156.8381,0.0000,0.0000,0.0000,0.0000,0.0000,48.9335,0.0000,396.0449,33152.5630,142.9359,5.8720,Tonantins,AM,Tonantins,AM,610252.0314,744.8234,,608236.7671,1026.1073,0.0000,,
1304203,AM,2014,2244138.3346,53809.3440,15135.9310,0.0000,5882.8272,751.0259,0.0000,0.0000,0.0000,0.0000,0.0000,1566.8950,8.3915,1171.9441,69217.4254,718.9456,56.5420,Tefé,AM,Tefé,AM,2299592.0077,3254.8699,,2297947.6786,6633.8531,0.0000,,
1304260,AM,2014,953869.9522,20849.6140,10018.1523,0.0000,2896.2192,72.7628,0.0000,0.0000,0.0000,0.0000,0.0000,865.4148,0.0000,248.1002,47089.8297,114.8506,24.6223,Uarini,AM,Uarini,AM,976695.9938,1393.4229,,974719.5663,2968.9820,0.0000,,
1301654,AM,2014,701819.6791,18191.3671,20069.4288,0.0000,9998.0770,17204.8784,0.0000,0.0000,0.0000,0.0000,0.0000,121.5658,0.0000,281.3047,1213.9215,418.6798,91.9548,Guajará,AM,Guajará,AM,720781.0030,32650.3153,,720011.0462,27202.9554,0.0000,,
1301654,AM,2014,701819.6791,18191.3671,20069.4288,0.0000,9998.0770,17204.8784,0.0000,0.0000,0.0000,0.0000,0.0000,121.5658,0.0000,281.3047,1213.9215,418.6798,91.9548,Guajará,AC,Guajará,AC,0.0887,,,720011.0462,27202.9554,0.0000,,
1300300,AM,2014,489374.0505,54340.4353,47645.8344,0.0000,19318.2021,28346.9848,0.0000,0.0000,0.0000,0.0000,0.0000,1490.3680,0.0000,502.0424,109618.3556,17929.0636,3524.3242,Autazes,AM,Autazes,AM,601984.9351,56156.9232,,543714.4858,47665.1870,0.0000,,
1302108,AM,2014,5460619.4037,4099.7617,261.4403,0.0000,571.0812,83.8042,0.0000,0.0000,0.0000,0.0000,0.0000,53.3601,0.0000,553.3949,147407.7139,91.2622,3116.3345,Japurá,AM,Japurá,AM,5442627.5024,431.4460,,5464719.1655,654.8854,0.0000,,
1303403,AM,2014,158219.7328,52261.4202,112939.5783,0.0000,15141.1305,17303.1970,0.0000,0.0000,0.0000,0.0000,0.0000,570.4689,0.0000,274.5996,233863.0516,1962.5484,7736.6781,Parintins,AM,Parintins,AM,331107.1435,42237.1508,,210481.1529,32444.3275,0.0000,9.1091,
1303403,AM,2014,158219.7328,52261.4202,112939.5783,0.0000,15141.1305,17303.1970,0.0000,0.0000,0.0000,0.0000,0.0000,570.4689,0.0000,274.5996,233863.0516,1962.5484,7736.6781,Parintins,PA,Parintins,PA,0.9821,0.0893,,210481.1529,32444.3275,0.0000,,
1301704,AM,2014,2892530.4411,40358.8625,314720.4201,0.0000,13549.9445,14516.4082,0.0000,0.0000,0.0000,0.0000,0.0000,1387.8637,9.7465,210.0074,80111.1707,2004.2950,1166.9153,Humaitá,AM,Humaitá,AM,3199630.5175,98845.6794,,2932889.3035,28066.3526,0.0000,1.5942,
1301704,AM,2014,2892530.4411,40358.8625,314720.4201,0.0000,13549.9445,14516.4082,0.0000,0.0000,0.0000,0.0000,0.0000,1387.8637,9.7465,210.0074,80111.1707,2004.2950,1166.9153,Humaitá,RO,Humaitá,RO,0.2656,,,2932889.3035,28066.3526,0.0000,,
1300409,AM,2014,10156020.5703,17242.7102,1695928.7749,0.0000,1122.5991,263.4980,0.0000,0.0000,0.0000,0.0000,0.0000,182.8054,23.3275,426.7601,450929.2747,567.7989,1702.7142,Barcelos,AM,Barcelos,AM,11820479.3865,30095.3544,,10173263.2805,1386.0971,0.0000,506.7693,
1300409,AM,2014,10156020.5703,17242.7102,1695928.7749,0.0000,1122.5991,263.4980,0.0000,0.0000,0.0000,0.0000,0.0000,182.8054,23.3275,426.7601,450929.2747,567.7989,1702.7142,Barcelos,RR,Barcelos,RR,0.3575,,,10173263.2805,1386.0971,0.0000,,
1302207,AM,2014,1858992.9816,12200.3844,14084.3883,0.0000,1096.3607,328.0801,0.0000,0.0000,0.0000,0.0000,0.0000,332.9383,0.0000,263.0864,72725.3381,380.8881,262.6950,Juruá,AM,Juruá,AM,1878269.3549,2270.1799,,1871193.3660,1424.4408,0.0000,,
1303502,AM,2014,4174731.4153,12371.2551,2461.2683,0.0000,2991.4863,7386.5252,0.0000,0.0000,0.0000,0.0000,0.0000,960.4511,0.0000,186.3788,26577.6910,466.1478,163.0212,Pauini,AM,Pauini,AM,4128342.8137,9889.1030,,4187102.6704,10378.0116,0.0000,,
1303536,AM,2014,2144801.7196,38084.7458,97.8067,322.2583,10687.6124,6720.0262,174.2333,4343.2547,0.0000,0.0000,0.0000,669.8114,261.0086,1181.3695,344060.1572,1399.0255,11111.5419,Presidente Figueiredo,AM,Presidente Figueiredo,AM,2256973.3490,22148.9483,,2182886.4654,17407.6386,4517.4880,4167.7711,
1301803,AM,2014,1191811.7869,11889.7296,6848.9396,0.0000,5267.2090,4701.7488,0.0000,0.0000,0.0000,0.0000,0.0000,117.1994,6.9260,292.8179,7220.5128,318.4440,61.6411,Ipixuna,AM,Ipixuna,AM,1185932.3349,12553.5958,,1203701.5165,9968.9578,0.0000,,
1301803,AM,2014,1191811.7869,11889.7296,6848.9396,0.0000,5267.2090,4701.7488,0.0000,0.0000,0.0000,0.0000,0.0000,117.1994,6.9260,292.8179,7220.5128,318.4440,61.6411,Ipixuna,AC,Ipixuna,AC,0.0886,,,1203701.5165,9968.9578,0.0000,,
1303569,AM,2014,527305.1101,37660.1739,11.3225,100.3563,10162.1723,4388.5144,814.6846,0.0000,96.6825,0.0000,0.0000,116.9284,98.6097,1665.7657,1305.1736,696.3911,1609.7356,Rio Preto da Eva,AM,Rio Preto da Eva,AM,566881.8721,11201.5054,,564965.2840,14550.6867,911.3671,1.7867,
1301407,AM,2014,1446886.4598,21744.0978,16241.3658,0.0000,4208.1582,8208.7280,0.0000,0.0000,0.0000,0.0000,0.0000,311.4879,0.1807,1010.2077,18515.5225,510.9759,182.9861,Eirunepé,AM,Eirunepé,AM,1464068.0890,10943.4440,,1468630.5577,12416.8862,0.0000,,
1300508,AM,2014,363082.5000,41379.4792,40964.1118,0.0000,8361.8220,13972.2780,0.0000,0.0000,0.0000,0.0000,0.0000,640.0097,0.0000,652.9482,98562.1010,5657.2815,6632.8192,Barreirinha,AM,Barreirinha,AM,467155.6991,22414.8187,,404461.9792,22334.1000,0.0000,115.8967,
1300508,AM,2014,363082.5000,41379.4792,40964.1118,0.0000,8361.8220,13972.2780,0.0000,0.0000,0.0000,0.0000,0.0000,640.0097,0.0000,652.9482,98562.1010,5657.2815,6632.8192,Barreirinha,PA,Barreirinha,PA,0.7139,,,404461.9792,22334.1000,0.0000,,
1304005,AM,2014,259661.5812,19995.8730,11795.6067,0.0000,4069.1971,3878.4419,0.0000,0.0000,0.0000,0.0000,0.0000,133.3098,0.0000,207.2370,61635.8188,7752.2565,6164.6740,Silves,AM,Silves,AM,310292.9294,7645.9128,,279657.4542,7947.6391,0.0000,10.8920,
1302702,AM,2014,4219160.0671,80500.5406,417809.9664,0.0000,24439.2330,53407.7382,0.0000,0.0000,0.0000,0.0000,0.0000,2977.9857,20.7378,1263.5777,82600.0325,11025.6097,1873.4744,Manicoré,AM,Manicoré,AM,4672973.7834,308751.5250,,4299660.6077,77846.9712,0.0000,12.7421,
1302702,AM,2014,4219160.0671,80500.5406,417809.9664,0.0000,24439.2330,53407.7382,0.0000,0.0000,0.0000,0.0000,0.0000,2977.9857,20.7378,1263.5777,82600.0325,11025.6097,1873.4744,Manicoré,RO,Manicoré,RO,0.0884,,,4299660.6077,77846.9712,0.0000,,
1304062,AM,2014,303735.4126,9632.5164,0.0000,0.0000,2893.1777,88.5922,0.0000,0.0000,0.0000,0.0000,0.0000,377.6861,0.0000,1444.0644,8784.2659,793.4148,1185.0934,Tabatinga,AM,Tabatinga,AM,318248.1873,537.1393,,313367.9290,2981.7699,0.0000,,
1300102,AM,2014,491213.7684,5126.9732,63343.1603,0.0000,398.5945,1216.1398,0.0000,0.0000,0.0000,0.0000,0.0000,55.4379,0.0000,293.4503,46847.6718,707.7135,71.8895,Anori,AM,Anori,AM,534682.5940,501.4659,,496340.7415,1614.7343,0.0000,,
1300144,AM,2014,5220132.9482,56161.2623,63468.6107,0.0000,55007.9882,82670.3461,0.0000,0.0000,0.0000,0.0000,0.0000,8111.7544,0.0000,600.0197,22494.9130,721.7461,716.6169,Apuí,AM,Apuí,AM,5248821.7195,153221.7486,,5276294.2105,137678.3344,0.0000,12.0329,
1303205,AM,2014,3640095.4688,7341.6871,21147.0994,0.0000,1393.3141,842.3985,0.0000,0.0000,0.0000,0.0000,0.0000,117.9924,1.4454,382.2532,133301.7447,993.5653,137.3450,Novo Airão,AM,Novo Airão,AM,3663192.5818,2306.2915,,3647437.1559,2235.7126,0.0000,34.1422,
1303205,AM,2014,3640095.4688,7341.6871,21147.0994,0.0000,1393.3141,842.3985,0.0000,0.0000,0.0000,0.0000,0.0000,117.9924,1.4454,382.2532,133301.7447,993.5653,137.3450,Novo Airão,RR,,,,,,3647437.1559,2235.7126,0.0000,,
1301506,AM,2014,728124.3464,10850.8645,9.6662,0.0000,5930.4959,7969.0895,0.0000,0.0000,0.0000,0.0000,0.0000,893.2391,12.3764,509.5806,6679.1028,347.6937,784.6921,Envira,AM,Envira,AM,729520.1895,13635.4199,,738975.2109,13899.5854,0.0000,,
1301506,AM,2014,728124.3464,10850.8645,9.6662,0.0000,5930.4959,7969.0895,0.0000,0.0000,0.0000,0.0000,0.0000,893.2391,12.3764,509.5806,6679.1028,347.6937,784.6921,Envira,AC,Envira,AC,0.0886,,,738975.2109,13899.5854,0.0000,,
1300201,AM,2014,7648494.4735,20541.5490,1566.9351,0.0000,1506.7193,4.9385,94.8557,0.0000,0.0000,0.0000,0.0000,39.2472,10.8406,369.9772,36790.4831,221.6009,27083.7585,Atalaia do Norte,AM,Atalaia do Norte,AM,7613871.3718,688.7069,,7669036.0225,1511.6578,94.8557,,
1302009,AM,2014,380410.7509,8532.2209,16326.7559,0.0000,1096.9730,2099.4116,0.0000,0.0000,0.0000,0.0000,0.0000,81.4253,0.0000,355.9647,26361.0788,527.2569,1046.1023,Itapiranga,AM,Itapiranga,AM,407189.9075,4555.7744,,388942.9718,3196.3846,0.0000,1.6967,
1303304,AM,2014,3833988.5561,45079.0304,163140.6734,0.0000,12490.6929,30339.2547,0.0000,0.0000,0.0000,0.0000,0.0000,2611.9031,1110.5339,574.8453,77904.5371,4974.0297,3117.4687,Novo Aripuanã,AM,Novo Aripuanã,AM,3999846.3348,124517.0340,,3879067.5865,42829.9476,0.0000,0.0000,
1301605,AM,2014,1115457.5526,7532.3118,15755.0724,0.0000,613.9118,188.9083,0.0000,0.0000,0.0000,0.0000,0.0000,164.4767,0.0000,490.1980,84196.7191,468.9784,78.3036,Fonte Boa,AM,Fonte Boa,AM,1146479.4456,1845.7002,,1122989.8644,802.8201,0.0000,,
1302900,AM,2014,3687037.9260,97540.7215,86908.6172,0.0000,11959.3005,11165.8957,255.8593,0.0000,0.0000,0.0000,0.0000,1381.9716,681.8666,686.4940,135287.5804,7102.7311,1563.7030,Maués,AM,Maués,AM,3857172.6201,29645.4098,,3784578.6474,23125.1961,255.8593,3.9270,
1302900,AM,2014,3687037.9260,97540.7215,86908.6172,0.0000,11959.3005,11165.8957,255.8593,0.0000,0.0000,0.0000,0.0000,1381.9716,681.8666,686.4940,135287.5804,7102.7311,1563.7030,Maués,PA,Maués,PA,2.9391,,,3784578.6474,23125.1961,255.8593,,
1301209,AM,2014,5418948.9937,68026.3496,81917.7644,0.0000,1670.1621,1134.6342,0.0000,0.0000,0.0000,0.0000,0.0000,341.3298,9.6562,1336.0595,276993.1546,3320.4598,65.0238,Coari,AM,Coari,AM,5544898.7173,2751.8375,,5486975.3433,2804.7964,0.0000,,
1302504,AM,2014,435014.9151,37023.6875,80808.3748,0.0000,7156.4325,6263.7655,0.0000,0.0000,0.0000,0.0000,0.0000,354.1679,85.1392,1510.4333,147758.0876,21682.3162,2106.5082,Manacapuru,AM,Manacapuru,AM,564168.8101,22977.2099,,472038.6025,13420.1980,0.0000,0.0000,
1302553,AM,2014,311421.6115,25822.3088,10644.7316,0.0000,1733.4896,3101.8803,0.0000,0.0000,0.0000,0.0000,0.0000,7.2271,0.0000,173.2094,31776.0719,14280.7847,1894.3025,Manaquiri,AM,Manaquiri,AM,360176.3618,7812.6560,,337243.9202,4835.3698,0.0000,0.0000,
1303809,AM,2014,10602296.2066,100215.8918,47990.2457,0.0000,7071.8453,759.8891,0.0000,0.0000,0.0000,0.0000,0.0000,204.0149,27.0715,2099.0101,147054.6200,1513.9163,32210.0591,São Gabriel da Cachoeira,AM,São Gabriel da Cachoeira,AM,10733042.0187,3630.3203,,10702512.0984,7831.7345,0.0000,1.6085,
1300839,AM,2014,866975.3074,15957.9330,18549.5903,0.0000,1476.9678,561.6057,0.0000,0.0000,0.0000,0.0000,0.0000,127.4077,0.4517,315.6033,43503.4729,4514.4968,1299.8236,Caapiranga,AM,Caapiranga,AM,911136.6874,6475.0766,,882933.2405,2038.5735,0.0000,0.0000,
